,index,SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR
299,162347,288210,0,Cash loans,M,N,Y,3,247500.0,539100.0,22968.0,450000.0,Unaccompanied,Pensioner,Higher education,Married,House / apartment,0.030755,-17195,365243,-619.0,-744,,1,0,0,1,0,0,,5.0,2,2,THURSDAY,16,0,0,0,0,0,0,XNA,0.5204085363018082,0.5605444227039341,0.3842068130556564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-587.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,2.0,0.0,5.0
300,247418,386315,0,Cash loans,M,N,N,0,360000.0,450000.0,21888.0,450000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.072508,-15207,-382,-294.0,-4030,,1,1,0,1,1,1,High skill tech staff,2.0,1,1,THURSDAY,8,0,0,0,0,0,0,Construction,,0.751901862704539,0.17044612304522816,0.0992,0.0398,0.9781,0.7008,0.0,0.08,0.0345,0.5417,0.0417,0.1058,0.0809,0.0828,0.0,0.0059,0.1029,0.0401,0.9777,0.706,0.0,0.0806,0.0345,0.5417,0.0417,0.08900000000000001,0.09,0.0817,0.0,0.0,0.102,0.0398,0.9776,0.6981,0.0,0.08,0.0345,0.5417,0.0417,0.0885,0.0838,0.0855,0.0,0.0003,not specified,block of flats,0.066,Panel,No,0.0,0.0,0.0,0.0,-266.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2.0,0.0,1.0
301,15482,118070,0,Cash loans,F,N,Y,0,157500.0,1067418.0,31338.0,891000.0,Unaccompanied,Working,Incomplete higher,Married,House / apartment,0.006305,-13524,-1337,-2557.0,-224,,1,1,0,1,0,0,Core staff,2.0,3,3,FRIDAY,8,0,0,0,0,0,0,Business Entity Type 3,,0.5108574311470879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1482.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
302,300225,447813,0,Cash loans,M,Y,N,1,180000.0,112500.0,12244.5,112500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.028663,-12406,-2283,-1850.0,-4342,39.0,1,1,0,1,0,0,Managers,3.0,2,2,WEDNESDAY,13,0,0,0,0,1,1,Self-employed,,0.6722500683594065,0.2851799046358216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-311.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
303,120891,240168,0,Cash loans,F,Y,Y,0,171000.0,387000.0,36688.5,387000.0,,Working,Secondary / secondary special,Married,House / apartment,0.028663,-18702,-953,-1975.0,-1969,2.0,1,1,0,1,0,0,Laborers,2.0,2,2,FRIDAY,8,0,0,0,0,1,1,Self-employed,,0.5747974702723989,0.7838324335199619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
304,178094,306382,1,Cash loans,M,N,Y,0,112500.0,161730.0,8397.0,135000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.006852,-19909,365243,-12159.0,-3473,,1,0,0,1,0,0,,2.0,3,3,TUESDAY,5,0,0,0,0,0,0,XNA,,0.4457712156216504,0.7062051096536562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.0,5.0,0.0,-134.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,4.0
305,24294,128259,0,Cash loans,F,N,Y,1,135000.0,187704.0,10611.0,148500.0,Unaccompanied,Working,Secondary / secondary special,Widow,House / apartment,0.019689,-16434,-5108,-3589.0,-3936,,1,1,0,1,0,0,Core staff,2.0,2,2,WEDNESDAY,13,0,0,0,0,0,0,School,0.4782889606472231,0.6628795872335134,0.6075573001388961,0.0165,0.0018,0.9816,,,0.0,0.1379,0.0417,,0.0178,,0.0127,,0.0035,0.0168,0.0019,0.9816,,,0.0,0.1379,0.0417,,0.0182,,0.0132,,0.0037,0.0167,0.0018,0.9816,,,0.0,0.1379,0.0417,,0.0181,,0.0129,,0.0036,,block of flats,0.0107,"Stone, brick",No,0.0,0.0,0.0,0.0,-2432.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,4.0
306,48734,156439,0,Cash loans,F,N,N,0,165150.0,1350000.0,37125.0,1350000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.003122,-23670,365243,-13696.0,-3826,,1,0,0,1,0,0,,2.0,3,3,MONDAY,12,0,0,0,0,0,0,XNA,,0.4687828316507867,0.363945238612397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1100.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
307,281867,426499,0,Cash loans,M,N,Y,2,225000.0,592560.0,40216.5,450000.0,Unaccompanied,Working,Higher education,Separated,House / apartment,0.006852,-13478,-616,-922.0,-4374,,1,1,0,1,0,0,Laborers,3.0,3,3,MONDAY,7,0,0,0,0,1,1,Business Entity Type 3,,0.10824514309939404,0.3910549766342248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-648.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
308,271314,414528,0,Cash loans,F,N,Y,0,180000.0,994500.0,26230.5,994500.0,Unaccompanied,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0.019689,-20344,365243,-11921.0,-3763,,1,0,0,1,0,0,,1.0,2,2,TUESDAY,15,0,0,0,0,0,0,XNA,0.7908530254755071,0.4381722667483269,,0.0567,0.0757,0.9841,0.7824,0.0121,0.0,0.1379,0.1667,0.2083,0.0697,0.0462,0.0573,0.0,0.0241,0.0578,0.0786,0.9841,0.7909,0.0122,0.0,0.1379,0.1667,0.2083,0.0712,0.0505,0.0597,0.0,0.0255,0.0573,0.0757,0.9841,0.7853,0.0122,0.0,0.1379,0.1667,0.2083,0.0709,0.047,0.0583,0.0,0.0246,reg oper account,block of flats,0.0502,"Stone, brick",No,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
309,302965,451008,0,Cash loans,F,N,N,0,247500.0,675000.0,32602.5,675000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.01885,-13149,-951,-4313.0,-4324,,1,1,1,1,0,0,Laborers,2.0,2,2,FRIDAY,18,0,0,0,0,1,1,Business Entity Type 2,0.2654033884883298,0.008540532093380236,0.07905969599457675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1680.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
310,131035,251984,0,Cash loans,F,Y,N,0,90000.0,1125000.0,32895.0,1125000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.035792000000000004,-17970,-5167,-5325.0,-1523,20.0,1,1,1,1,1,0,,2.0,2,2,MONDAY,13,0,0,0,0,0,0,Business Entity Type 2,0.6658836735100949,0.6213869951587355,0.4241303111942548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-2269.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
311,78908,191472,0,Cash loans,F,N,N,0,157500.0,1800000.0,62568.0,1800000.0,Unaccompanied,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,0.011657,-16220,365243,-8970.0,-5741,,1,0,0,1,1,1,,2.0,1,1,MONDAY,16,0,0,0,0,0,0,XNA,0.5502334615657497,0.6402622601402856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-2053.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
312,83532,196885,0,Cash loans,F,N,Y,0,157500.0,979992.0,28782.0,702000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.019689,-20487,-2717,-3581.0,-3804,,1,1,0,1,0,0,Medicine staff,2.0,2,2,FRIDAY,9,0,0,0,0,0,0,Medicine,,0.5946904660124972,0.4206109640437848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
313,31677,136738,0,Cash loans,M,N,Y,1,175500.0,163512.0,10134.0,135000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.00702,-12299,-4523,-1938.0,-4765,,1,1,0,1,0,0,,3.0,2,2,MONDAY,18,0,0,0,0,0,0,Military,,0.7491298912077166,0.5620604831738043,0.0887,0.0985,0.997,0.9592,,0.12,0.1034,0.3333,0.375,0.0194,0.0681,0.1216,0.0193,0.0247,0.0903,0.1022,0.997,0.9608,,0.1208,0.1034,0.3333,0.375,0.0198,0.0744,0.1267,0.0195,0.0262,0.0895,0.0985,0.997,0.9597,,0.12,0.1034,0.3333,0.375,0.0197,0.0693,0.1238,0.0194,0.0253,org spec account,block of flats,0.1185,"Stone, brick",No,3.0,1.0,3.0,1.0,-1940.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0
314,216426,350774,0,Cash loans,F,N,N,0,45000.0,397881.0,12190.5,328500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.019689,-10443,-654,-2313.0,-3062,,1,1,0,1,0,0,Sales staff,2.0,2,2,WEDNESDAY,7,0,0,0,0,1,1,Trade: type 7,,0.2809195544498325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,-5.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
315,240182,378170,0,Cash loans,M,Y,Y,0,112500.0,867951.0,25506.0,724500.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.019101,-21567,365243,-7908.0,-4736,9.0,1,0,0,1,0,0,,2.0,2,2,TUESDAY,10,0,0,0,0,0,0,XNA,,0.5819110791965119,0.7557400501752248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-846.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,2.0
316,82801,196035,0,Cash loans,F,N,N,1,261000.0,405000.0,40185.0,405000.0,Unaccompanied,Working,Secondary / secondary special,Married,With parents,0.018634,-9561,-1343,-1310.0,-2253,,1,1,1,1,0,0,Managers,3.0,2,2,SATURDAY,13,0,0,0,0,0,0,Business Entity Type 3,0.4602428288789806,0.4678408577479515,0.7981372313187245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-464.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0
317,66145,176714,0,Cash loans,F,Y,Y,0,225000.0,1113399.0,47304.0,945000.0,Unaccompanied,Working,Higher education,Single / not married,House / apartment,0.04622,-9551,-273,-4333.0,-2134,4.0,1,1,0,1,0,0,Core staff,1.0,1,1,TUESDAY,18,0,1,1,0,0,0,Transport: type 4,0.7686791187537095,0.7306006681140135,0.5136937663039473,0.0825,0.0,0.9762,0.6736,0.0085,0.0,0.1379,0.1667,0.2083,0.0838,0.0672,0.0695,0.0,0.0,0.084,0.0,0.9762,0.6864,0.0086,0.0,0.1379,0.1667,0.2083,0.0857,0.0735,0.0724,0.0,0.0,0.0833,0.0,0.9762,0.6779999999999999,0.0086,0.0,0.1379,0.1667,0.2083,0.0853,0.0684,0.0707,0.0,0.0,reg oper account,block of flats,0.0593,Panel,No,4.0,0.0,4.0,0.0,-587.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
318,154053,278546,0,Cash loans,M,N,N,0,67500.0,180000.0,13225.5,180000.0,Family,Working,Secondary / secondary special,Separated,House / apartment,0.007120000000000001,-10981,-828,-4620.0,-3260,,1,1,1,1,1,0,,1.0,2,2,WEDNESDAY,12,0,0,0,0,0,0,Medicine,0.3191970796407504,0.3290313222776857,0.3572932680336494,0.1237,0.0908,0.9896,0.8572,,0.12,0.1034,0.375,,0.0,0.1009,0.0859,,0.0191,0.1261,0.0942,0.9896,0.8628,,0.1208,0.1034,0.375,,0.0,0.1102,0.0895,,0.0202,0.1249,0.0908,0.9896,0.8591,,0.12,0.1034,0.375,,0.0,0.1026,0.0875,,0.0195,,block of flats,0.1062,"Stone, brick",No,0.0,0.0,0.0,0.0,-638.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2.0,0.0,2.0
319,188369,318386,0,Cash loans,M,N,Y,2,225000.0,900000.0,38263.5,900000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.028663,-14057,-5645,-832.0,-4324,,1,1,0,1,0,0,Drivers,4.0,2,2,WEDNESDAY,12,0,1,1,0,1,1,Industry: type 9,0.4366671937818333,0.5720534404437426,0.4614823912998385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,-881.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
320,73797,185575,0,Cash loans,M,Y,N,0,270000.0,1428408.0,76104.0,1350000.0,Unaccompanied,State servant,Higher education,Married,House / apartment,0.019101,-11990,-3298,-1444.0,-1456,7.0,1,1,1,1,0,0,Laborers,2.0,2,2,THURSDAY,18,0,1,1,0,1,1,Military,0.13101584459008622,0.6394812035918103,0.6545292802242897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,4.0,0.0,-738.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,2.0
321,203858,336341,0,Cash loans,M,Y,Y,1,405000.0,1389204.0,129888.0,1350000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.04622,-17130,-2562,-2597.0,-651,0.0,1,1,0,1,0,0,High skill tech staff,3.0,1,1,THURSDAY,18,1,1,0,0,0,0,Business Entity Type 3,,0.7715744396232558,0.6879328378491735,0.0742,0.0,0.9767,0.6804,0.0,0.0,0.1379,0.1667,0.2083,0.0102,0.0605,0.0413,0.0,0.0821,0.0756,0.0,0.9767,0.6929,0.0,0.0,0.1379,0.1667,0.2083,0.0104,0.0661,0.043,0.0,0.0869,0.0749,0.0,0.9767,0.6847,0.0,0.0,0.1379,0.1667,0.2083,0.0104,0.0616,0.042,0.0,0.0838,reg oper account,block of flats,0.0503,"Stone, brick",No,0.0,0.0,0.0,0.0,-1093.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
322,286108,431356,0,Cash loans,F,N,N,1,180000.0,855000.0,43785.0,855000.0,Unaccompanied,Working,Secondary / secondary special,Married,Municipal apartment,0.032561,-10500,-359,-4740.0,-2231,,1,1,1,1,1,0,Laborers,3.0,1,1,FRIDAY,17,0,0,0,0,0,0,Business Entity Type 3,0.5620463248804539,0.6775373923267425,0.28812959991785075,0.2856,0.1807,0.9871,0.8232,0.0695,0.28,0.2414,0.375,0.4167,0.0891,0.2286,0.3128,0.0193,0.0122,0.29100000000000004,0.1875,0.9871,0.8301,0.0701,0.282,0.2414,0.375,0.4167,0.0912,0.2498,0.3259,0.0195,0.0129,0.2883,0.1807,0.9871,0.8256,0.0699,0.28,0.2414,0.375,0.4167,0.0907,0.2326,0.3184,0.0194,0.0125,org spec account,block of flats,0.2487,Panel,No,0.0,0.0,0.0,0.0,-1397.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,4.0
323,110672,228387,0,Cash loans,F,Y,Y,0,306000.0,668484.0,21694.5,558000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Separated,House / apartment,0.072508,-21061,-7353,-15000.0,-4365,2.0,1,1,0,1,0,0,Medicine staff,1.0,1,1,MONDAY,13,0,0,0,0,0,0,Business Entity Type 2,,0.7477300173372118,0.6848276586890367,0.2026,0.1187,0.9781,0.7008,0.0001,0.2,0.1724,0.3333,0.375,0.0,0.1643,0.1727,0.0039,0.004,0.188,0.0993,0.9782,0.7125,0.0001,0.1611,0.1379,0.3333,0.375,0.0,0.1635,0.1417,0.0039,0.0,0.2045,0.1187,0.9781,0.7048,0.0001,0.2,0.1724,0.3333,0.375,0.0,0.1672,0.1758,0.0039,0.0041,reg oper account,block of flats,0.1665,Block,No,0.0,0.0,0.0,0.0,-1022.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,4.0,0.0,5.0
324,280283,424702,0,Cash loans,M,Y,Y,0,270000.0,630000.0,49774.5,630000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.030755,-12533,-2954,-869.0,-4669,8.0,1,1,1,1,1,0,Laborers,2.0,2,2,THURSDAY,11,0,0,0,0,0,0,Business Entity Type 3,0.7124325977738051,0.5693585888756801,0.5190973382084597,0.1825,0.1351,0.9866,0.8164,0.0568,0.2,0.1724,0.3333,0.375,0.1135,0.1488,0.1859,0.0039,0.0033,0.1859,0.1402,0.9866,0.8236,0.0573,0.2014,0.1724,0.3333,0.375,0.1161,0.1625,0.1937,0.0039,0.0035,0.1842,0.1351,0.9866,0.8189,0.0572,0.2,0.1724,0.3333,0.375,0.1155,0.1513,0.1893,0.0039,0.0034,reg oper account,block of flats,0.1684,Panel,No,0.0,0.0,0.0,0.0,-2785.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
325,82620,195817,0,Cash loans,M,N,Y,0,81000.0,445500.0,20767.5,445500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0.015221,-13137,-3466,-4456.0,-4470,,1,1,0,1,0,0,Drivers,2.0,2,2,SATURDAY,12,0,0,0,0,0,0,Business Entity Type 3,,0.3928954775909344,0.6023863442690867,0.0619,0.0488,0.9791,0.7144,0.0,0.0,0.1379,0.1667,0.0833,0.0,0.0504,0.0526,0.0,0.0,0.063,0.0507,0.9791,0.7256,0.0,0.0,0.1379,0.1667,0.0833,0.0,0.0551,0.0548,0.0,0.0,0.0625,0.0488,0.9791,0.7182,0.0,0.0,0.1379,0.1667,0.0833,0.0,0.0513,0.0535,0.0,0.0,reg oper account,block of flats,0.0448,Panel,No,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
326,137774,259778,0,Cash loans,F,Y,Y,1,90000.0,338832.0,17428.5,292500.0,"Spouse, partner",Commercial associate,Higher education,Married,House / apartment,0.006852,-8775,-1737,-144.0,-1116,31.0,1,1,0,1,0,0,Sales staff,3.0,3,3,SUNDAY,9,0,0,0,0,0,0,Industry: type 3,,0.12020974753731173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,7.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
327,240161,378149,0,Cash loans,F,N,N,1,90000.0,900000.0,26316.0,900000.0,Unaccompanied,Working,Higher education,Single / not married,House / apartment,0.003818,-14402,-553,-3117.0,-1350,,1,1,1,1,1,0,Core staff,2.0,2,2,THURSDAY,2,0,0,0,0,0,0,Kindergarten,0.7933654041829021,0.6754699999743703,0.4614823912998385,0.0928,,0.9781,0.7008,,,0.2069,0.1667,,,,0.0584,,,0.0945,,0.9782,0.7125,,,0.2069,0.1667,,,,0.0608,,,0.0937,,0.9781,0.7048,,,0.2069,0.1667,,,,0.0594,,,,block of flats,0.0672,Panel,No,0.0,0.0,0.0,0.0,-665.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
328,76416,188611,0,Cash loans,F,N,Y,0,67500.0,1327500.0,36634.5,1327500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.01885,-18633,-5275,-1200.0,-2173,,1,1,1,1,0,0,Accountants,2.0,2,2,MONDAY,15,0,0,0,0,0,0,Business Entity Type 1,,0.7370712794310819,0.6848276586890367,0.1639,0.1789,0.9836,0.7756,0.0236,0.0,0.4138,0.1667,0.2083,0.0593,0.1336,0.1543,0.0,0.0,0.16699999999999998,0.1856,0.9836,0.7844,0.0238,0.0,0.4138,0.1667,0.2083,0.0606,0.146,0.1608,0.0,0.0,0.1655,0.1789,0.9836,0.7786,0.0238,0.0,0.4138,0.1667,0.2083,0.0603,0.136,0.1571,0.0,0.0,reg oper account,block of flats,0.1343,Panel,No,1.0,0.0,1.0,0.0,-1871.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
329,262467,403860,0,Cash loans,M,N,N,0,315000.0,562491.0,23832.0,454500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.030755,-15880,-2940,-740.0,-4611,,1,1,0,1,1,0,Security staff,2.0,2,2,TUESDAY,12,0,0,0,0,1,1,Security,,0.6814282792155066,0.5478104658520093,0.0701,0.078,0.9806,0.7348,,0.0,0.1379,0.1667,0.2083,0.0536,0.0563,0.0592,0.0039,0.0086,0.0714,0.081,0.9806,0.7452,,0.0,0.1379,0.1667,0.2083,0.0549,0.0615,0.0617,0.0039,0.0091,0.0708,0.078,0.9806,0.7383,,0.0,0.1379,0.1667,0.2083,0.0546,0.0573,0.0603,0.0039,0.0088,reg oper account,block of flats,0.0492,"Stone, brick",No,0.0,0.0,0.0,0.0,-1606.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0
