,index,SK_ID_CURR,SK_ID_BUREAU,CREDIT_ACTIVE,CREDIT_CURRENCY,DAYS_CREDIT,CREDIT_DAY_OVERDUE,DAYS_CREDIT_ENDDATE,DAYS_ENDDATE_FACT,AMT_CREDIT_MAX_OVERDUE,CNT_CREDIT_PROLONG,AMT_CREDIT_SUM,AMT_CREDIT_SUM_DEBT,AMT_CREDIT_SUM_LIMIT,AMT_CREDIT_SUM_OVERDUE,CREDIT_TYPE,DAYS_CREDIT_UPDATE,AMT_ANNUITY
2232,343210,265208,5733473,Closed,currency 1,-939,0,-846.0,-824.0,,0,35874.0,0.0,0.0,0.0,Consumer credit,-787,
2233,343211,265208,5733474,Closed,currency 1,-1480,0,-1206.0,-1017.0,,0,122071.5,0.0,0.0,0.0,Consumer credit,-1017,
2234,343212,265208,5733476,Closed,currency 1,-2315,0,-2226.0,-2226.0,,0,28048.5,,,0.0,Credit card,-2226,
2235,343213,265208,5733477,Closed,currency 1,-938,0,-846.0,-846.0,,0,35878.5,0.0,,0.0,Consumer credit,-843,
2236,343214,265208,5733478,Closed,currency 1,-1020,0,-838.0,-869.0,0.0,0,22792.5,0.0,0.0,0.0,Consumer credit,-869,
2237,343215,265208,5733479,Active,currency 1,-840,0,,,0.0,0,337500.0,0.0,337500.0,0.0,Credit card,-31,
2238,343216,265208,5733480,Active,currency 1,-289,0,76.0,,0.0,0,26779.5,7078.5,0.0,0.0,Consumer credit,-16,
2239,343530,186534,5733849,Closed,currency 1,-1192,0,-895.0,-800.0,,0,99256.5,0.0,0.0,0.0,Consumer credit,-790,
2240,343531,186534,5733850,Closed,currency 1,-1199,0,-895.0,-745.0,,0,99256.5,,,0.0,Consumer credit,-742,
2241,343532,186534,5733851,Closed,currency 1,-2523,0,-1854.0,-1604.0,,0,675000.0,0.0,,0.0,Consumer credit,-404,
2242,345015,375602,5735682,Closed,currency 1,-2778,0,-2046.0,-2368.0,,0,846000.0,0.0,0.0,0.0,Consumer credit,-1484,
2243,345016,375602,5735683,Closed,currency 1,-1762,0,-181.0,-187.0,,0,1980000.0,0.0,0.0,0.0,Consumer credit,-186,0.0
2244,345017,375602,5735684,Closed,currency 1,-2368,0,-541.0,-1184.0,,0,1345500.0,0.0,0.0,0.0,Consumer credit,-1183,
2245,345018,375602,5735685,Closed,currency 1,-1565,0,-833.0,-817.0,,0,173506.5,0.0,0.0,0.0,Consumer credit,-783,
2246,345019,375602,5735686,Active,currency 1,-111,0,1715.0,,,0,1800000.0,1763955.0,0.0,0.0,Consumer credit,-30,
2247,345020,375602,5735687,Closed,currency 1,-2164,0,-1799.0,-1954.0,,0,137241.0,0.0,,0.0,Consumer credit,-1954,
2248,345021,375602,5735688,Closed,currency 1,-2423,0,-1328.0,-1749.0,,0,708750.0,0.0,,0.0,Consumer credit,-1747,0.0
2249,345022,375602,5735689,Active,currency 1,-1525,0,,,,0,315000.0,0.0,,0.0,Credit card,-878,0.0
2250,345023,375602,5735690,Closed,currency 1,-1564,0,-833.0,-824.0,,0,173511.0,0.0,,0.0,Consumer credit,-822,0.0
2251,345024,375602,5735691,Closed,currency 1,-764,0,1062.0,-36.0,,0,900000.0,,,0.0,Consumer credit,-32,0.0
2252,345025,375602,5735693,Closed,currency 1,-2645,0,-2277.0,-2340.0,0.0,0,142875.0,0.0,0.0,0.0,Consumer credit,-2340,
2253,345026,375602,5735694,Closed,currency 1,-698,0,-331.0,-576.0,0.0,0,127710.0,0.0,0.0,0.0,Consumer credit,-575,37499.985
2254,345027,375602,5735696,Active,currency 1,-40,0,1056.0,,0.0,0,1350000.0,1350000.0,0.0,0.0,Consumer credit,-24,
2255,345320,430650,5736029,Active,currency 1,-212,0,1039.0,,,0,49500.0,0.0,0.0,0.0,Credit card,-45,0.0
2256,345321,430650,5736030,Active,currency 1,-215,0,942.0,,,0,148500.0,133591.5,0.0,0.0,Consumer credit,-45,0.0
2257,345322,430650,5736031,Active,currency 1,-184,0,,,,0,90000.0,,,0.0,Credit card,-179,
2258,345323,430650,5736032,Active,currency 1,-266,0,99.0,,,0,49180.5,50089.5,,0.0,Consumer credit,-240,0.0
2259,345324,430650,5736033,Active,currency 1,-385,0,-20.0,,,0,73768.5,20448.0,,0.0,Consumer credit,-240,0.0
2260,345325,430650,5736034,Active,currency 1,-41,0,323.0,,,0,167400.0,,,0.0,Consumer credit,-28,0.0
2261,345326,430650,5736035,Active,currency 1,-184,0,912.0,,,0,169749.0,,,0.0,Consumer credit,-25,
2262,346289,452439,5737132,Closed,currency 1,-1479,0,694.0,-931.0,0.0,0,4500.0,-20.925,20.925,0.0,Credit card,-931,
2263,346523,422603,5737407,Closed,currency 1,-2399,0,-2095.0,-2093.0,,0,44262.0,0.0,,0.0,Consumer credit,-436,
2264,346524,422603,5737408,Closed,currency 1,-746,0,1081.0,-333.0,,0,1350000.0,0.0,,0.0,Consumer credit,-316,
2265,346525,422603,5737410,Closed,currency 1,-1736,0,-638.0,-1484.0,,0,0.0,0.0,0.0,0.0,Credit card,-1384,
2266,346526,422603,5737411,Closed,currency 1,-1693,0,-1600.0,-1599.0,,0,52204.5,0.0,0.0,0.0,Consumer credit,-1585,
2267,346527,422603,5737412,Closed,currency 1,-1743,0,-1654.0,-1654.0,,0,32251.5,0.0,,0.0,Consumer credit,-705,
2268,346528,422603,5737413,Closed,currency 1,-1924,0,-1831.0,-1818.0,,0,27000.0,0.0,,0.0,Consumer credit,-705,
2269,346529,422603,5737414,Closed,currency 1,-2538,0,-1407.0,-1407.0,0.0,0,11250.0,0.0,0.0,0.0,Credit card,-1368,
2270,346530,422603,5737415,Closed,currency 1,-2089,0,-263.0,-989.0,40351.5,0,1440000.0,,,0.0,Consumer credit,-989,
2271,346531,422603,5737417,Active,currency 1,-1800,0,,,0.0,0,112500.0,0.0,112500.0,0.0,Credit card,-880,
2272,346532,422603,5737418,Closed,currency 1,-1744,0,-1654.0,-1654.0,0.0,0,32251.41,0.0,0.0,0.0,Consumer credit,-705,
2273,346533,422603,5737419,Closed,currency 1,-1554,0,-823.0,-1005.0,0.0,0,149058.0,0.0,0.0,0.0,Consumer credit,-857,
2274,346534,422603,5737420,Closed,currency 1,-1246,0,-515.0,-515.0,0.0,0,55890.0,0.0,0.0,0.0,Consumer credit,-131,
2275,346535,422603,5737421,Closed,currency 1,-706,0,-340.0,-340.0,0.0,0,826491.6,0.0,0.0,0.0,Consumer credit,-334,
2276,346536,422603,5737422,Active,currency 1,-333,0,763.0,,0.0,0,1125000.0,858991.5,0.0,0.0,Consumer credit,-5,
2277,347161,343078,6094681,Closed,currency 1,-786,0,-421.0,-421.0,,0,249867.0,0.0,,0.0,Consumer credit,-314,
2278,347162,343078,6094682,Closed,currency 1,-897,0,-532.0,-532.0,,0,181503.0,0.0,,0.0,Consumer credit,-507,
2279,347163,343078,6094687,Active,currency 1,-1190,0,637.0,,,0,1800000.0,,,0.0,Consumer credit,-3,54238.5
2280,347641,454912,6085094,Closed,currency 1,-1970,0,-144.0,-321.0,,0,0.0,0.0,,0.0,Credit card,-137,
2281,347642,454912,6085097,Closed,currency 1,-1970,0,-1635.0,-1665.0,,0,139924.35,0.0,,0.0,Consumer credit,-894,
2282,347645,327287,6085138,Active,currency 1,-1871,0,345.0,,,0,324000.0,0.0,0.0,0.0,Credit card,-28,0.0
2283,347777,378107,6105233,Closed,currency 1,-1909,0,-1723.0,-1723.0,0.0,0,60075.0,0.0,0.0,0.0,Consumer credit,-1723,
2284,347778,378107,6105234,Closed,currency 1,-2558,0,-2192.0,-2254.0,0.0,0,78795.0,0.0,0.0,0.0,Consumer credit,-1733,
2285,348437,402641,6086228,Closed,currency 1,-2534,0,30905.0,-1056.0,7236.0,0,252000.0,,,0.0,Credit card,-1055,
2286,348680,235061,6086679,Active,currency 1,-2541,0,-2237.0,,,0,43299.0,0.0,,0.0,Consumer credit,-601,
2287,348681,235061,6086685,Closed,currency 1,-2533,0,-2227.0,-2227.0,0.0,0,27922.32,0.0,0.0,0.0,Consumer credit,-1720,
2288,349008,290206,6097326,Active,currency 1,-881,0,10079.0,,0.0,0,117000.0,75907.89,41092.11,0.0,Credit card,-15,5345.28
2289,349009,290206,6097327,Active,currency 1,-513,0,217.0,,22945.5,0,450000.0,,,0.0,Consumer credit,-24,22945.5
2290,349010,290206,6097330,Closed,currency 1,-2561,0,-1831.0,-1864.0,0.0,0,495000.0,,,0.0,Consumer credit,-1864,
2291,349267,307606,6092531,Closed,currency 1,-2378,0,-2013.0,-2028.0,,0,112500.0,0.0,0.0,0.0,Credit card,-2023,
2292,349268,307606,6092533,Closed,currency 1,-961,0,125.0,-116.0,,0,0.0,0.0,0.0,0.0,Credit card,-84,
2293,349274,424020,6092649,Active,currency 1,-751,0,460.0,,,0,135000.0,0.0,0.0,0.0,Credit card,-138,0.0
2294,349275,424020,6092650,Closed,currency 1,-1731,0,-1487.0,-1458.0,,0,45571.5,0.0,0.0,0.0,Consumer credit,-935,0.0
2295,349583,152108,6062588,Closed,currency 1,-2172,0,-346.0,-528.0,,0,1127866.5,,,0.0,Consumer credit,-528,
2296,350023,114003,6056541,Closed,currency 1,-1786,0,-1588.0,-1588.0,4.5,0,73291.5,,,0.0,Consumer credit,-1582,
2297,350062,185575,6059738,Closed,currency 1,-1949,0,-854.0,-851.0,9477.0,0,225000.0,,,0.0,Consumer credit,-851,0.0
2298,350117,201491,6061618,Closed,currency 1,-1998,0,-1820.0,-1208.0,,0,139851.0,,,0.0,Consumer credit,-1205,0.0
2299,350227,168186,5963203,Closed,currency 1,-1606,0,-1423.0,-1416.0,,0,60331.5,0.0,0.0,0.0,Consumer credit,-984,0.0
2300,350228,168186,5963204,Closed,currency 1,-2600,0,-774.0,-814.0,,0,675000.0,0.0,0.0,0.0,Consumer credit,-278,0.0
2301,350229,168186,5963205,Closed,currency 1,-1605,0,-1423.0,-1446.0,,0,60331.5,0.0,,0.0,Consumer credit,-1420,0.0
2302,350230,168186,5963206,Closed,currency 1,-1778,0,-1586.0,-1586.0,,0,25411.5,0.0,,0.0,Consumer credit,-1420,0.0
2303,350231,168186,5963207,Closed,currency 1,-666,0,-303.0,-303.0,,0,61965.0,0.0,,0.0,Consumer credit,-283,0.0
2304,350232,168186,5963208,Active,currency 1,-807,0,1019.0,,0.0,0,1012500.0,674586.0,0.0,0.0,Consumer credit,-18,16875.0
2305,350378,418938,5963380,Active,currency 1,-994,0,776.0,,,0,0.0,0.0,0.0,0.0,Credit card,-75,
2306,350379,418938,5963381,Closed,currency 1,-833,0,1019.0,-409.0,,0,225000.0,0.0,,0.0,Credit card,-377,
2307,350380,418938,5963382,Closed,currency 1,-833,0,1019.0,-409.0,,0,112500.0,0.0,,0.0,Credit card,-377,
2308,350381,418938,5963383,Closed,currency 1,-994,0,-598.0,-809.0,,0,142938.0,0.0,,0.0,Consumer credit,-471,
2309,350382,418938,5963384,Closed,currency 1,-555,0,12649.0,-376.0,,0,45000.0,0.0,0.0,0.0,Credit card,-366,0.0
2310,350383,418938,5963385,Active,currency 1,-269,0,899.0,,,0,270000.0,251550.0,0.0,0.0,Credit card,-166,
2311,350384,418938,5963386,Active,currency 1,-479,0,251.0,,,0,360000.0,151515.0,,0.0,Consumer credit,-23,0.0
2312,350385,418938,5963387,Active,currency 1,-406,0,294.0,,0.0,0,225000.0,126767.475,0.0,0.0,Consumer credit,-41,9673.245
2313,350607,278225,5963653,Active,currency 1,-156,0,838.0,,,0,45000.0,0.0,0.0,0.0,Credit card,-122,
2314,350608,278225,5963654,Closed,currency 1,-1990,0,-164.0,-149.0,,0,666000.0,0.0,0.0,0.0,Consumer credit,-145,0.0
2315,350609,278225,5963655,Active,currency 1,-31,0,366.0,,,0,237262.5,237262.5,0.0,0.0,Consumer credit,-30,0.0
2316,350610,278225,5963656,Active,currency 1,-2871,0,-2496.0,,,0,90000.0,,,0.0,Consumer credit,-2502,10080.0
2317,350611,278225,5963657,Active,currency 1,-2507,0,-2312.0,,,0,45000.0,,,0.0,Consumer credit,-2313,8910.0
2318,350612,278225,5963658,Active,currency 1,-2000,0,-882.0,,,0,360000.0,,,0.0,Consumer credit,-1004,11952.0
2319,350613,278225,5963659,Closed,currency 1,-872,0,-568.0,-810.0,0.0,0,114232.5,0.0,0.0,0.0,Consumer credit,-810,
2320,350614,278225,5963660,Closed,currency 1,-1094,0,-789.0,-1024.0,0.0,0,225000.0,,,0.0,Consumer credit,-913,
2321,350615,278225,5963661,Closed,currency 1,-1770,0,-1465.0,-1496.0,0.0,0,70150.5,0.0,0.0,0.0,Consumer credit,-1496,
2322,350616,278225,5963662,Active,currency 1,-1664,0,-933.0,,14368.5,0,292500.0,,,0.0,Consumer credit,-1093,12187.485
2323,350617,278225,5963663,Closed,currency 1,-2251,0,-1976.0,-1976.0,0.0,0,101250.0,0.0,0.0,0.0,Consumer credit,-1724,
2324,350751,440313,5963812,Closed,currency 1,-1207,0,-782.0,-870.0,,0,33750.0,0.0,,0.0,Consumer credit,-852,
2325,350752,440313,5963813,Active,currency 1,-186,0,240.0,,,0,38205.0,22391.865,,0.0,Consumer credit,-61,
2326,350753,440313,5963814,Closed,currency 1,-1076,0,-893.0,-887.0,,0,23814.0,0.0,0.0,0.0,Consumer credit,-886,0.0
2327,350754,440313,5963815,Closed,currency 1,-105,0,76.0,-46.0,0.0,0,39060.0,0.0,0.0,0.0,Consumer credit,-46,
2328,351250,444792,5964391,Closed,currency 1,-785,0,-541.0,-569.0,,0,76365.0,0.0,0.0,0.0,Consumer credit,-568,
2329,351251,444792,5964392,Closed,currency 1,-877,0,-785.0,-785.0,8888.67,0,26703.0,0.0,0.0,0.0,Consumer credit,-785,
2330,351252,444792,5964393,Closed,currency 1,-698,0,-517.0,-576.0,0.0,0,31500.0,0.0,0.0,0.0,Consumer credit,-576,0.0
2331,351253,444792,5964394,Closed,currency 1,-415,0,-233.0,-261.0,0.0,0,30195.0,0.0,0.0,0.0,Consumer credit,-260,
2332,351254,444792,5964395,Active,currency 1,-116,0,68.0,,0.0,0,75087.0,63167.175,0.0,0.0,Consumer credit,-84,
2333,357981,282258,6822939,Active,currency 1,-49,0,682.0,,,0,170640.0,167125.5,0.0,0.0,Consumer credit,-15,
2334,357982,282258,6822940,Active,currency 1,-1006,0,821.0,,,0,589500.0,336343.5,0.0,0.0,Consumer credit,-6,
2335,357983,282258,6822941,Closed,currency 1,-1504,0,-1151.0,-1151.0,,0,309631.5,,,0.0,Consumer credit,-1151,
2336,357984,282258,6822942,Active,currency 1,-1003,0,93.0,,,0,675000.0,448762.5,,0.0,Credit card,-51,
2337,357985,282258,6822943,Active,currency 1,-95,0,91.0,,4641.345,0,30924.0,21339.0,0.0,0.0,Consumer credit,-32,
2338,359188,426160,6824408,Closed,currency 1,-1492,0,-761.0,-792.0,,0,214524.0,0.0,0.0,0.0,Consumer credit,-786,6319.26
2339,359189,426160,6824409,Closed,currency 1,-2229,0,-2048.0,-2048.0,0.0,0,22455.0,,,0.0,Consumer credit,-2020,6319.26
2340,359190,426160,6824410,Active,currency 1,-414,0,316.0,,0.0,0,210388.5,100687.5,0.0,0.0,Consumer credit,-18,6319.26
2341,361237,234400,6826972,Closed,currency 1,-235,0,1595.0,-52.0,,0,180000.0,0.0,,0.0,Credit card,-8,
2342,361238,234400,6826973,Closed,currency 1,-1204,0,-867.0,-1141.0,,0,121169.7,0.0,,0.0,Consumer credit,-8,
2343,361239,234400,6826974,Active,currency 1,-235,0,1595.0,-84.0,,0,0.0,0.0,0.0,0.0,Credit card,-64,
2344,361240,234400,6826975,Closed,currency 1,-502,0,-168.0,-319.0,,0,139284.0,0.0,,0.0,Consumer credit,-8,
2345,361409,376317,6827168,Active,currency 1,-343,0,1118.0,,,0,900000.0,838615.86,,0.0,Consumer credit,-8,
2346,361410,376317,6827169,Closed,currency 1,-1205,0,-1110.0,-1084.0,,0,31653.0,0.0,0.0,0.0,Consumer credit,-985,0.0
2347,361411,376317,6827170,Active,currency 1,-1424,0,712.0,,,0,630000.0,627655.5,0.0,0.0,Credit card,-18,36450.0
2348,361412,376317,6827171,Closed,currency 1,-1204,0,-1110.0,-1110.0,,0,31657.5,0.0,,0.0,Consumer credit,-1097,0.0
2349,361413,376317,6827172,Closed,currency 1,-1793,0,-697.0,-687.0,,0,2271654.0,0.0,,0.0,Car loan,-687,0.0
2350,361414,376317,6827173,Closed,currency 1,-1967,0,-1782.0,-1782.0,0.0,0,36405.0,0.0,0.0,0.0,Consumer credit,-1782,
2351,361516,433130,6827296,Active,currency 1,-711,0,469.0,,,0,45000.0,0.0,0.0,0.0,Credit card,-232,
2352,361517,433130,6827297,Closed,currency 1,-1340,0,-974.0,-1124.0,,0,225000.0,0.0,0.0,0.0,Consumer credit,-312,0.0
2353,361518,433130,6827298,Closed,currency 1,-1647,0,-734.0,-731.0,,0,472275.0,0.0,0.0,0.0,Consumer credit,-312,0.0
2354,361519,433130,6827299,Active,currency 1,-610,0,1216.0,,,0,940500.0,720666.0,0.0,0.0,Consumer credit,-31,23125.5
2355,361520,433130,6827300,Active,currency 1,-711,0,1115.0,,,0,989100.0,740092.5,0.0,0.0,Consumer credit,-41,26955.0
2356,362056,330406,6827917,Closed,currency 1,-2535,0,-1438.0,-1500.0,,0,450000.0,0.0,0.0,0.0,Consumer credit,-1167,0.0
2357,362370,404555,6828293,Closed,currency 1,-1943,0,-1609.0,-1699.0,,0,43696.35,0.0,,0.0,Consumer credit,-913,
2358,362371,404555,6828294,Closed,currency 1,-2536,0,-2413.0,-2427.0,,0,64929.15,0.0,,0.0,Consumer credit,-913,
2359,362372,404555,6828295,Closed,currency 1,-1920,0,-1828.0,-1844.0,,0,33070.5,0.0,,0.0,Consumer credit,-1824,0.0
2360,362373,404555,6828296,Closed,currency 1,-883,0,-793.0,-793.0,0.0,0,77445.18,0.0,0.0,0.0,Consumer credit,-788,
2361,362374,404555,6828297,Active,currency 1,-1566,0,,,0.0,0,337500.0,318631.5,0.0,0.0,Credit card,-23,33750.0
2362,362380,201390,6828303,Active,currency 1,-238,0,-56.0,,,0,26325.0,4646.925,,0.0,Consumer credit,-7,
2363,362381,201390,6828304,Active,currency 1,-567,0,896.0,,,0,45000.0,0.0,45000.0,0.0,Credit card,-7,
2364,362382,201390,6828305,Closed,currency 1,-507,0,589.0,-21.0,,0,198000.0,0.0,0.0,0.0,Consumer credit,-17,0.0
2365,362383,201390,6828306,Closed,currency 1,-1599,0,228.0,-409.0,,0,571500.0,0.0,0.0,0.0,Consumer credit,-399,0.0
2366,362384,201390,6828307,Active,currency 1,-538,0,2020.0,,,0,274500.0,247167.0,0.0,0.0,Consumer credit,-3,0.0
2367,362385,201390,6828308,Active,currency 1,-474,0,30878.0,,,0,11250.0,9756.0,,0.0,Credit card,-4,0.0
2368,362386,201390,6828309,Closed,currency 1,-382,0,-199.0,-199.0,0.0,0,24885.315,0.0,0.0,0.0,Consumer credit,-193,
2369,362495,360124,6828435,Closed,currency 1,-1215,0,-1032.0,-1021.0,,0,110236.5,0.0,0.0,0.0,Consumer credit,-984,0.0
2370,362496,360124,6828437,Closed,currency 1,-1619,0,-1438.0,-1221.0,,0,64125.0,,,0.0,Consumer credit,-1218,0.0
2371,362497,360124,6828438,Closed,currency 1,-1214,0,-1032.0,-1032.0,,0,110236.5,0.0,,0.0,Consumer credit,-1026,0.0
2372,362519,251085,6828461,Active,currency 1,-104,0,,,0.0,0,87544.755,60471.0,27070.02,0.0,Credit card,-42,8754.48
2373,362520,251085,6828462,Active,currency 1,-322,0,27226.0,,0.0,0,90000.0,88479.18,1520.82,0.0,Credit card,-21,4500.0
2374,362575,131322,6828525,Closed,currency 1,-1972,0,-1760.0,-1789.0,,0,49579.47,0.0,,0.0,Consumer credit,-7,
2375,362576,131322,6828526,Closed,currency 1,-568,0,531.0,-34.0,,0,90000.0,0.0,0.0,0.0,Credit card,-33,0.0
2376,362667,419131,6828632,Closed,currency 1,-378,0,-185.0,-184.0,0.0,0,2060208.0,,,0.0,Consumer credit,-184,
2377,362814,258259,6828803,Closed,currency 1,-952,0,-628.0,-628.0,,0,0.0,0.0,,0.0,Credit card,-615,0.0
2378,362815,258259,6828804,Active,currency 1,-1176,0,-581.0,,,0,0.0,0.0,,0.0,Credit card,-233,0.0
2379,362816,258259,6828805,Active,currency 1,-907,0,196.0,,,0,225000.0,0.0,,0.0,Credit card,-189,0.0
2380,362817,258259,6828806,Active,currency 1,-356,0,-147.0,,,0,0.0,0.0,,0.0,Credit card,-145,0.0
2381,362818,258259,6828807,Closed,currency 1,-1164,0,-640.0,-640.0,,0,0.0,0.0,,0.0,Credit card,-22,0.0
2382,362819,258259,6828808,Active,currency 1,-174,0,866.0,,0.0,0,45000.0,0.0,45000.0,0.0,Credit card,-57,4500.0
2383,362820,258259,6828809,Active,currency 1,-269,0,462.0,,0.0,0,191441.25,138716.37,0.0,0.0,Consumer credit,-57,7752.825
2384,362821,258259,6828810,Closed,currency 1,-1104,0,,-213.0,0.0,0,531000.0,0.0,0.0,0.0,Credit card,-171,
2385,362822,258259,6828811,Active,currency 1,-1150,0,9797.0,,9180.0,0,270000.0,,,0.0,Credit card,-36,13297.5
2386,362823,258259,6828812,Closed,currency 1,-1312,0,-581.0,-937.0,0.0,0,128466.0,0.0,0.0,0.0,Consumer credit,-935,
2387,362824,258259,6828813,Closed,currency 1,-1520,0,9440.0,-1152.0,2124.0,0,0.0,,,0.0,Credit card,-1152,
2388,362825,258259,6828814,Closed,currency 1,-2768,0,-1672.0,-1668.0,6462.0,0,201100.5,0.0,0.0,0.0,Consumer credit,-1668,
2389,363592,197746,6829694,Active,currency 1,-174,0,1652.0,,0.0,0,372150.0,,,0.0,Consumer credit,-30,
2390,363593,197746,6829695,Active,currency 1,-66,0,634.0,,0.0,0,103500.0,100528.065,0.0,0.0,Consumer credit,-36,
2391,364104,407543,6015300,Closed,currency 1,-979,0,-433.0,-853.0,,0,58423.5,0.0,,0.0,Consumer credit,-534,
2392,364105,407543,6015301,Closed,currency 1,-1407,0,-1040.0,-1015.0,,0,40347.0,0.0,0.0,0.0,Consumer credit,-949,0.0
2393,364106,407543,6015302,Closed,currency 1,-1734,0,-1002.0,-984.0,,0,115717.5,0.0,0.0,0.0,Consumer credit,-950,0.0
2394,364107,407543,6015303,Closed,currency 1,-1406,0,-1040.0,-1040.0,,0,40351.5,0.0,,0.0,Consumer credit,-1038,0.0
2395,364108,407543,6015304,Closed,currency 1,-1733,0,-1002.0,-1002.0,,0,115717.5,0.0,,0.0,Consumer credit,-996,0.0
2396,364109,407543,6015305,Active,currency 1,-283,0,21.0,,0.0,0,53955.0,13221.0,0.0,0.0,Consumer credit,-40,5395.5
2397,364110,407543,6015306,Closed,currency 1,-646,0,-342.0,-342.0,0.0,0,89955.0,0.0,0.0,0.0,Consumer credit,-341,
2398,364119,246400,6015320,Closed,currency 1,-1353,0,-1140.0,-1199.0,,0,26691.12,0.0,,0.0,Consumer credit,-867,
2399,364120,246400,6015321,Closed,currency 1,-671,0,59.0,-340.0,,0,180000.0,0.0,,0.0,Consumer credit,-300,
2400,364121,246400,6015322,Active,currency 1,-328,0,1145.0,,,0,45000.0,5269.5,0.0,0.0,Credit card,-29,0.0
2401,364122,246400,6015323,Active,currency 1,-281,0,1546.0,,,0,81000.0,74632.5,0.0,0.0,Consumer credit,-5,0.0
2402,364123,246400,6015324,Closed,currency 1,-1040,0,-310.0,-1009.0,,0,189000.0,0.0,,0.0,Consumer credit,-984,0.0
2403,364124,246400,6015325,Closed,currency 1,-617,0,-246.0,-246.0,,0,74110.5,0.0,,0.0,Consumer credit,-223,0.0
2404,364125,246400,6015326,Active,currency 1,-343,0,388.0,,,0,270000.0,185733.0,,0.0,Consumer credit,-19,15750.0
2405,365068,319897,6016404,Closed,currency 1,-929,0,-806.0,-837.0,,0,24925.5,0.0,0.0,0.0,Consumer credit,-836,0.0
2406,365135,178226,6016482,Closed,currency 1,-2149,0,-1638.0,-1638.0,,0,103446.0,,,0.0,Consumer credit,-1638,8572.5
2407,365136,178226,6016483,Active,currency 1,-574,0,156.0,,,0,246600.0,82048.5,,0.0,Consumer credit,-24,15367.5
2408,365137,178226,6016484,Active,currency 1,-1051,0,,,,0,130500.0,114723.0,,0.0,Credit card,-17,7497.0
2409,365138,178226,6016485,Closed,currency 1,-460,0,-279.0,-309.0,0.0,0,112500.0,0.0,0.0,0.0,Consumer credit,-309,
2410,365139,178226,6016486,Closed,currency 1,-551,0,-370.0,-431.0,0.0,0,73350.0,0.0,0.0,0.0,Consumer credit,-431,
2411,365235,354309,6016594,Closed,currency 1,-988,0,107.0,-834.0,,0,450000.0,0.0,0.0,0.0,Consumer credit,-798,0.0
2412,365236,354309,6016595,Active,currency 1,-608,0,1218.0,,,0,490500.0,378054.0,0.0,0.0,Consumer credit,-28,12325.5
2413,365237,354309,6016596,Closed,currency 1,-945,0,,-696.0,,0,337500.0,,,0.0,Credit card,-696,0.0
2414,365238,354309,6016597,Closed,currency 1,-775,0,686.0,-315.0,,0,1350000.0,,,0.0,Car loan,-311,0.0
2415,365239,354309,6016598,Closed,currency 1,-697,0,33.0,-233.0,,0,315000.0,,,0.0,Consumer credit,-227,0.0
2416,365240,354309,6016599,Closed,currency 1,-470,0,-139.0,-90.0,,0,387427.5,,,0.0,Consumer credit,-84,0.0
2417,365241,354309,6016600,Active,currency 1,-27,0,1070.0,,0.0,0,490500.0,,,0.0,Consumer credit,-27,8064.0
2418,365242,354309,6016601,Active,currency 1,-239,0,1588.0,,0.0,0,1350000.0,1298497.5,0.0,0.0,Consumer credit,-12,22131.135
2419,365243,354309,6016602,Closed,currency 1,-355,0,-232.0,-232.0,0.0,0,60705.0,0.0,0.0,0.0,Consumer credit,-226,
2420,367306,297313,6019148,Closed,currency 1,-464,0,-160.0,-160.0,,0,143266.5,0.0,,0.0,Consumer credit,-149,
2421,367307,297313,6019149,Active,currency 1,-19,0,287.0,,0.0,0,63945.9,63945.9,0.0,0.0,Consumer credit,-19,7267.5
2422,367792,183645,5507811,Closed,currency 1,-1448,0,-901.0,-1053.0,,0,166500.0,0.0,0.0,0.0,Consumer credit,-737,
2423,367793,183645,5507812,Closed,currency 1,-1448,0,-901.0,-1265.0,,0,166500.0,0.0,0.0,0.0,Consumer credit,-916,
2424,367899,377930,5511977,Closed,currency 1,-2625,0,-799.0,-817.0,,0,2250000.0,0.0,0.0,0.0,Consumer credit,-81,0.0
2425,368117,172359,5516052,Closed,currency 1,-1803,0,-1560.0,-1560.0,0.0,0,79177.5,0.0,0.0,0.0,Consumer credit,-1560,
2426,369089,193088,5518391,Closed,currency 1,-2686,0,-2233.0,-2243.0,,0,96340.5,0.0,,0.0,Consumer credit,-614,
2427,369455,284706,5557870,Closed,currency 1,-2519,0,-2245.0,-2232.0,,0,72000.0,,,0.0,Consumer credit,-2232,
2428,370603,150075,5552489,Closed,currency 1,-2613,0,-2460.0,-2448.0,,0,58095.0,0.0,0.0,0.0,Consumer credit,-899,32178.015
2429,370604,150075,5552490,Closed,currency 1,-2612,0,-2460.0,-2479.0,,0,58095.0,0.0,,0.0,Consumer credit,-1833,32178.015
2430,370658,292623,5561467,Closed,currency 1,-748,0,-519.0,-519.0,0.0,0,138645.0,0.0,0.0,0.0,Consumer credit,-515,
2431,370659,292623,5561468,Closed,currency 1,-937,0,-752.0,-752.0,0.0,0,68107.5,0.0,0.0,0.0,Consumer credit,-746,
2432,370895,139087,5540358,Closed,currency 1,-2599,0,-1503.0,-1502.0,,0,450000.0,0.0,,0.0,Consumer credit,-1500,
2433,371438,364690,5553095,Closed,currency 1,-19,0,-3.0,-17.0,,0,22500.0,0.0,0.0,0.0,Consumer credit,-11,
