,index,SK_ID_PREV,SK_ID_CURR,MONTHS_BALANCE,CNT_INSTALMENT,CNT_INSTALMENT_FUTURE,NAME_CONTRACT_STATUS,SK_DPD,SK_DPD_DEF
13403,2293338,2743619,117154,-80,12.0,9.0,Active,0,0
13404,2293365,1644698,326799,-6,18.0,12.0,Active,0,0
13405,2293597,2729778,158008,-3,8.0,0.0,Completed,0,0
13406,2293626,1134705,335333,-2,10.0,6.0,Active,0,0
13407,2293821,1076031,436665,-19,24.0,20.0,Active,0,0
13408,2293922,2824829,197185,-39,6.0,4.0,Active,11,0
13409,2293974,2186388,403552,-47,12.0,8.0,Active,0,0
13410,2294104,2292993,331304,-32,30.0,14.0,Active,0,0
13411,2294456,1233836,136738,-4,24.0,24.0,Active,0,0
13412,2294518,2282149,102874,-20,3.0,0.0,Completed,0,0
13413,2294682,2369613,100792,-43,42.0,37.0,Active,0,0
13414,2295241,1257437,392384,-21,12.0,12.0,Active,0,0
13415,2295361,1197551,342396,-2,12.0,6.0,Active,0,0
13416,2295388,1619871,308082,-1,12.0,9.0,Active,0,0
13417,2296065,1087208,176236,-3,10.0,6.0,Active,0,0
13418,2296132,1711771,127676,-2,10.0,3.0,Active,0,0
13419,2296221,1546588,115196,-41,18.0,2.0,Active,0,0
13420,2296499,1550083,350681,-42,18.0,18.0,Active,0,0
13421,2296605,2714393,139069,-2,10.0,3.0,Active,0,0
13422,2296726,2784992,333589,-54,11.0,9.0,Active,0,0
13423,2296918,1169443,183425,-49,18.0,3.0,Active,0,0
13424,2297434,1017270,372146,-3,24.0,21.0,Active,0,0
13425,2297527,1035921,452249,-49,24.0,24.0,Active,0,0
13426,2297528,1441881,276625,-48,24.0,22.0,Active,0,0
13427,2297697,1081505,274163,-6,10.0,10.0,Active,0,0
13428,2297785,2784992,333589,-48,24.0,3.0,Active,0,0
13429,2297796,1060410,389061,-46,6.0,1.0,Active,0,0
13430,2298255,2243820,296801,-25,10.0,9.0,Active,0,0
13431,2298938,1169443,183425,-55,12.0,9.0,Active,0,0
13432,2299127,1519120,129750,-33,14.0,3.0,Active,0,0
13433,2299280,1081505,274163,-3,10.0,7.0,Active,0,0
13434,2299763,2128372,268851,-2,14.0,0.0,Completed,0,0
13435,2299796,2561803,158485,-3,24.0,8.0,Active,0,0
13436,2299822,2142310,374994,-3,24.0,15.0,Active,0,0
13437,2300240,2824199,407515,-88,10.0,9.0,Active,0,0
13438,2300279,1151880,448447,-95,10.0,7.0,Active,0,0
13439,2300501,2096026,266596,-25,42.0,42.0,Signed,0,0
13440,2300528,2469514,404329,-26,2.0,0.0,Completed,0,0
13441,2300920,1374551,433269,-20,30.0,1.0,Active,0,0
13442,2301090,2516856,175372,-31,30.0,26.0,Active,0,0
13443,2301156,2305819,354654,-25,60.0,55.0,Active,0,0
13444,2301477,2014722,200157,-22,12.0,12.0,Active,0,0
13445,2301628,2305819,354654,-29,60.0,59.0,Active,0,0
13446,2301629,1377990,294069,-30,6.0,0.0,Completed,0,0
13447,2301697,1277674,316973,-10,18.0,10.0,Active,0,0
13448,2301771,2049265,416219,-7,2.0,0.0,Completed,0,0
13449,2302104,1949485,455975,-22,30.0,28.0,Active,0,0
13450,2302224,1730228,220316,-21,18.0,16.0,Active,0,0
13451,2302566,2833278,422839,-26,10.0,0.0,Completed,0,0
13452,2302749,1292422,121850,-17,19.0,4.0,Active,0,0
13453,2303490,1666800,202282,-65,12.0,7.0,Active,0,0
13454,2303506,1963295,418539,-74,10.0,7.0,Active,0,0
13455,2303548,1224631,426160,-7,18.0,18.0,Active,0,0
13456,2303659,1294668,207714,-22,18.0,5.0,Active,0,0
13457,2303956,2310340,333030,-24,30.0,27.0,Active,0,0
13458,2304104,1604369,199865,-17,24.0,17.0,Active,0,0
13459,2304227,2466339,427667,-21,24.0,10.0,Active,0,0
13460,2304344,2200668,386192,-25,18.0,14.0,Active,0,0
13461,2304400,2407775,353816,-96,10.0,3.0,Active,0,0
13462,2304751,1294221,102997,-77,8.0,4.0,Active,0,0
13463,2304987,2410889,156878,-22,36.0,29.0,Active,0,0
13464,2305053,2839273,107847,-53,12.0,7.0,Active,0,0
13465,2305284,1176103,235549,-92,24.0,21.0,Active,0,0
13466,2305417,2512241,239869,-94,10.0,2.0,Active,11,0
13467,2305625,2333158,161009,-53,10.0,6.0,Active,0,0
13468,2305722,1496791,398234,-33,36.0,35.0,Active,0,0
13469,2306226,2383713,151350,-18,36.0,32.0,Active,0,0
13470,2306325,2588704,139342,-30,60.0,46.0,Active,0,0
13471,2306877,1252131,231977,-77,7.0,2.0,Active,0,0
13472,2306896,1864944,172881,-86,11.0,6.0,Active,0,0
13473,2306899,2286948,349187,-87,24.0,16.0,Active,0,0
13474,2307101,2837647,385910,-23,18.0,9.0,Active,0,0
13475,2307367,2194486,283477,-17,36.0,27.0,Active,0,0
13476,2307369,2247000,133675,-10,12.0,8.0,Active,0,0
13477,2307700,2073692,385136,-14,18.0,6.0,Active,0,0
13478,2307737,1847492,207714,-17,18.0,10.0,Active,0,0
13479,2307773,1597398,357372,-7,18.0,4.0,Active,0,0
13480,2308107,1717075,207107,-20,60.0,54.0,Active,0,0
13481,2308135,1001243,416749,-11,18.0,7.0,Active,0,0
13482,2308693,1474452,231757,-17,18.0,16.0,Active,0,0
13483,2308935,1568053,408186,-7,12.0,9.0,Active,0,0
13484,2309104,2379228,267649,-30,12.0,8.0,Active,0,0
13485,2309168,1622640,435533,-75,12.0,7.0,Active,0,0
13486,2309174,1613255,371365,-75,10.0,3.0,Active,0,0
13487,2309999,1948072,167109,-29,36.0,36.0,Approved,0,0
13488,2310158,2430653,261606,-15,18.0,10.0,Active,0,0
13489,2310182,1948072,167109,-19,36.0,26.0,Active,0,0
13490,2310219,2007825,110343,-21,18.0,7.0,Active,0,0
13491,2310384,2045417,446946,-21,24.0,8.0,Active,0,0
13492,2310459,2745033,154155,-77,10.0,10.0,Active,0,0
13493,2310896,2386457,310553,-30,3.0,0.0,Completed,0,0
13494,2311020,1032072,340104,-51,10.0,6.0,Active,0,0
13495,2311047,1489989,383428,-16,12.0,10.0,Active,0,0
13496,2311130,2608555,342844,-17,24.0,11.0,Active,0,0
13497,2311273,2273704,321959,-9,18.0,10.0,Active,0,0
13498,2311565,1389054,132490,-14,36.0,21.0,Active,0,0
13499,2311668,1509191,169458,-21,18.0,16.0,Active,0,0
13500,2311692,1271162,374732,-27,36.0,17.0,Active,0,0
13501,2311762,1446605,369617,-93,8.0,6.0,Active,0,0
13502,2311817,1480666,136378,-75,12.0,9.0,Active,0,0
13503,2311848,1254507,453205,-8,36.0,17.0,Active,0,0
13504,2311969,2088384,216623,-49,6.0,1.0,Active,0,0
13505,2312136,1446605,369617,-89,8.0,2.0,Active,0,0
13506,2312338,2335136,243931,-7,36.0,28.0,Active,0,0
13507,2312352,1000916,442915,-15,24.0,0.0,Active,0,0
13508,2312366,2835221,391855,-6,60.0,19.0,Active,0,0
13509,2312664,2393114,334522,-15,48.0,17.0,Active,0,0
13510,2312688,1035309,317830,-14,12.0,11.0,Active,0,0
13511,2312796,1736594,174444,-15,24.0,12.0,Active,0,0
13512,2313045,1993975,306896,-14,36.0,26.0,Active,0,0
13513,2313053,2630545,354062,-5,36.0,26.0,Active,0,0
13514,2313296,1245024,141036,-46,14.0,8.0,Active,0,0
13515,2313346,1975319,271028,-9,36.0,33.0,Active,0,0
13516,2313558,1356140,333589,-16,60.0,30.0,Active,0,0
13517,2313567,2410889,156878,-16,36.0,22.0,Active,0,0
13518,2313693,2804656,360472,-33,24.0,17.0,Active,0,0
13519,2313791,1467599,217106,-94,8.0,3.0,Active,0,0
13520,2314364,2560210,199650,-87,4.0,0.0,Completed,0,0
13521,2314365,2355993,221506,-87,6.0,0.0,Completed,0,0
13522,2314368,1258714,322518,-84,12.0,8.0,Active,0,0
13523,2314611,2305188,150796,-72,9.0,3.0,Active,0,0
13524,2314665,2683042,256355,-24,36.0,18.0,Active,0,0
13525,2315247,1666227,372622,-33,12.0,12.0,Active,0,0
13526,2315333,2532621,323041,-91,5.0,4.0,Active,0,0
13527,2315414,2702251,402741,-83,6.0,4.0,Active,0,0
13528,2315810,1259641,121850,-34,18.0,13.0,Active,0,0
13529,2315884,1816126,442937,-86,6.0,2.0,Active,0,0
13530,2316124,2580105,365110,-92,5.0,1.0,Active,0,0
13531,2316223,1482092,124755,-47,6.0,1.0,Active,0,0
13532,2316778,1248724,218210,-96,12.0,7.0,Active,0,0
13533,2316818,2413986,154913,-25,24.0,22.0,Active,0,0
13534,2316903,1624931,454912,-83,6.0,1.0,Active,0,0
13535,2317038,1390444,117476,-80,6.0,3.0,Active,0,0
13536,2317093,1597433,157547,-27,24.0,18.0,Active,0,0
13537,2317180,1398027,267540,-48,6.0,3.0,Active,0,0
13538,2317336,1946320,165601,-87,5.0,3.0,Active,0,0
13539,2317554,2436109,126804,-55,6.0,3.0,Active,0,0
13540,2317819,2137986,141346,-52,6.0,4.0,Active,0,0
13541,2317926,1907333,348572,-29,18.0,8.0,Active,0,0
13542,2318108,1482092,124755,-48,6.0,2.0,Active,0,0
13543,2318973,2829716,300212,-27,24.0,20.0,Active,0,0
13544,2319039,2704145,385136,-77,12.0,3.0,Active,0,0
13545,2319091,2597107,255900,-87,6.0,2.0,Active,9,0
13546,2319128,1032772,219273,-34,24.0,21.0,Active,0,0
13547,2319130,1624682,396433,-25,30.0,25.0,Active,0,0
13548,2319178,1922094,418599,-34,36.0,31.0,Active,0,0
13549,2319293,1051509,271028,-28,18.0,17.0,Active,0,0
13550,2319822,1125646,453205,-8,24.0,14.0,Active,0,0
13551,2320273,2479883,439956,-31,24.0,9.0,Active,0,0
13552,2320317,2523104,123185,-42,10.0,8.0,Active,0,0
13553,2320845,1736594,174444,-9,24.0,6.0,Active,0,0
13554,2321028,1974271,220941,-8,24.0,9.0,Active,0,0
13555,2321225,1899655,177070,-12,6.0,2.0,Active,0,0
13556,2321259,2369731,203807,-20,24.0,13.0,Active,0,0
13557,2321623,1234089,151481,-30,24.0,9.0,Active,0,0
13558,2321655,2232590,424020,-28,12.0,11.0,Active,0,0
13559,2321759,2789190,310553,-76,10.0,5.0,Active,0,0
13560,2322014,2216276,404555,-31,24.0,21.0,Active,0,0
13561,2322313,2408741,311948,-15,12.0,2.0,Active,0,0
13562,2322865,2232590,424020,-24,12.0,7.0,Active,0,0
13563,2323000,1596898,323048,-22,15.0,0.0,Completed,0,0
13564,2323041,2459597,223585,-17,30.0,25.0,Active,0,0
13565,2323137,2751525,348829,-17,36.0,27.0,Active,0,0
13566,2323196,1389499,336098,-5,36.0,16.0,Active,0,0
13567,2323304,2274144,183645,-7,36.0,8.0,Active,0,0
13568,2323388,2119999,362280,-29,24.0,22.0,Active,0,0
13569,2323780,2135576,118803,-27,24.0,21.0,Active,0,0
13570,2323859,1747840,165500,-14,4.0,0.0,Completed,0,0
13571,2324106,2211182,255900,-27,48.0,44.0,Active,0,0
13572,2324208,2827417,132109,-30,36.0,33.0,Active,0,0
13573,2325458,2075193,410707,-9,12.0,7.0,Active,0,0
13574,2325671,1743129,190566,-75,10.0,3.0,Active,0,0
13575,2325696,2687789,336515,-72,11.0,8.0,Active,0,0
13576,2326277,2332689,234829,-15,6.0,4.0,Active,0,0
13577,2326355,1822908,434006,-24,6.0,5.0,Active,0,0
13578,2326440,2131168,345489,-43,13.0,1.0,Active,0,0
13579,2326471,2242745,400127,-3,6.0,2.0,Active,0,0
13580,2326496,2706397,364547,-2,6.0,1.0,Active,3,3
13581,2326700,2242745,400127,-6,6.0,5.0,Active,0,0
13582,2326719,2044420,403417,-5,6.0,3.0,Active,0,0
13583,2326780,1711586,303354,-6,48.0,16.0,Active,0,0
13584,2326815,1457163,178058,-6,24.0,15.0,Active,0,0
13585,2326829,2228662,372622,-6,48.0,43.0,Active,0,0
13586,2326835,1874252,435228,-12,48.0,33.0,Active,0,0
13587,2327130,2107322,279854,-81,12.0,2.0,Active,0,0
13588,2327192,1941522,132664,-12,42.0,29.0,Active,0,0
13589,2327431,2408853,424237,-9,36.0,28.0,Active,0,0
13590,2327444,2631848,245560,-7,12.0,7.0,Active,0,0
13591,2327622,1472628,268109,-18,12.0,3.0,Active,0,0
13592,2328359,1671737,418599,-19,24.0,17.0,Active,0,0
13593,2328380,1460974,400127,-19,30.0,21.0,Active,0,0
13594,2328475,2835033,319897,-6,24.0,14.0,Active,0,0
13595,2328784,1128045,301939,-96,8.0,5.0,Active,0,0
13596,2328849,1493242,295235,-9,36.0,32.0,Active,0,0
13597,2328915,1915996,233230,-5,48.0,44.0,Active,0,0
13598,2328926,2194792,152680,-13,36.0,30.0,Active,0,0
13599,2329146,1415194,298182,-6,12.0,5.0,Active,0,0
13600,2329199,2512335,355048,-82,10.0,0.0,Completed,0,0
13601,2329361,2207060,320259,-7,36.0,34.0,Active,0,0
13602,2329499,2234846,399738,-13,12.0,7.0,Active,0,0
13603,2329797,1523505,314418,-13,24.0,24.0,Active,0,0
13604,2329966,2141814,320927,-62,13.0,6.0,Active,0,0
13605,2330043,1736070,429644,-10,18.0,14.0,Active,0,0
13606,2330072,2188657,138285,-7,12.0,6.0,Active,0,0
13607,2330717,1826343,221506,-19,36.0,36.0,Active,0,0
13608,2330749,1535253,447813,-11,48.0,48.0,Active,0,0
13609,2330867,2578168,334279,-17,12.0,9.0,Active,0,0
13610,2331093,1876985,348729,-13,12.0,7.0,Active,0,0
13611,2331171,1331747,426866,-62,10.0,1.0,Active,0,0
13612,2331321,1658110,267540,-1,6.0,0.0,Active,0,0
13613,2331509,2842198,174444,-17,12.0,11.0,Active,0,0
13614,2331510,1589352,107503,-13,12.0,8.0,Active,0,0
13615,2331588,2598381,281412,-3,36.0,21.0,Active,0,0
13616,2331886,1329678,362382,-72,8.0,0.0,Active,0,0
13617,2331915,2593745,228207,-6,24.0,21.0,Active,0,0
13618,2331971,1812241,453757,-10,17.0,0.0,Completed,0,0
13619,2331992,2469386,416858,-5,30.0,20.0,Active,0,0
13620,2332103,2469386,416858,-11,30.0,26.0,Active,0,0
13621,2332142,1503436,291348,-19,24.0,6.0,Active,0,0
13622,2332349,1306200,153928,-6,36.0,32.0,Active,0,0
13623,2332362,1068811,411501,-14,12.0,6.0,Active,0,0
13624,2332545,2485635,228387,-3,60.0,59.0,Active,0,0
13625,2332617,1030756,197582,-48,12.0,2.0,Active,0,0
13626,2332683,2188657,138285,-13,12.0,12.0,Active,0,0
13627,2332864,2760966,372622,-12,18.0,8.0,Active,0,0
13628,2332978,2716034,248945,-5,36.0,29.0,Active,0,0
13629,2332991,1649128,366674,-7,12.0,7.0,Active,0,0
13630,2333039,1752346,317622,-86,8.0,7.0,Active,0,0
13631,2333069,1000440,195022,-63,12.0,6.0,Active,0,0
13632,2333633,2561063,145869,-23,6.0,5.0,Active,0,0
13633,2333767,1252059,252782,-82,10.0,7.0,Active,0,0
13634,2333779,1671494,411501,-73,12.0,4.0,Active,0,0
13635,2333940,1815897,281412,-15,36.0,26.0,Active,0,0
13636,2334106,1259563,417715,-17,4.0,3.0,Active,0,0
13637,2334662,1572206,357372,-9,6.0,1.0,Active,0,0
13638,2334865,2553279,154347,-5,36.0,31.0,Active,0,0
13639,2334949,2383304,428162,-22,6.0,2.0,Active,0,0
13640,2335365,1372219,168105,-23,6.0,3.0,Active,0,0
13641,2335640,2206478,235571,-24,24.0,19.0,Active,0,0
13642,2335880,2014037,431413,-6,37.0,31.0,Active,0,0
13643,2335893,2761723,138417,-5,24.0,3.0,Active,0,0
13644,2335943,1918898,189007,-38,12.0,1.0,Active,0,0
13645,2336018,1077345,118499,-71,12.0,1.0,Active,0,0
13646,2336081,2062840,328571,-18,18.0,12.0,Active,0,0
13647,2336134,2526420,180033,-26,6.0,4.0,Active,0,0
13648,2336303,1476501,139588,-7,5.0,0.0,Completed,0,0
13649,2336380,1476501,139588,-13,6.0,6.0,Signed,0,0
13650,2336580,2816857,167471,-3,48.0,45.0,Active,0,0
13651,2336792,2050302,328614,-13,24.0,18.0,Active,0,0
13652,2336912,2764417,167939,-11,36.0,22.0,Active,0,0
13653,2336913,2627202,374341,-18,60.0,55.0,Active,0,0
13654,2336975,2378261,162186,-76,6.0,4.0,Active,0,0
13655,2337188,2641620,394218,-19,18.0,12.0,Active,0,0
13656,2337300,2013692,418549,-19,36.0,30.0,Active,0,0
13657,2337436,1940707,396078,-22,3.0,0.0,Completed,0,0
13658,2337796,1817342,367137,-21,6.0,4.0,Active,0,0
13659,2337802,1286797,168460,-21,12.0,12.0,Active,0,0
13660,2337904,1012063,156590,-18,42.0,42.0,Active,0,0
13661,2338209,1540372,433518,-96,10.0,6.0,Active,0,0
13662,2338446,1972641,289989,-92,10.0,1.0,Active,0,0
13663,2338629,1693001,300356,-77,12.0,6.0,Active,0,0
13664,2338756,1719024,245255,-96,12.0,6.0,Active,0,0
13665,2339138,1862399,175406,-45,24.0,20.0,Active,0,0
13666,2339431,1335731,151481,-34,24.0,19.0,Active,0,0
13667,2339748,1947007,251984,-78,10.0,6.0,Active,0,0
13668,2340018,1600617,418549,-96,12.0,7.0,Active,0,0
13669,2340474,1438077,175029,-91,8.0,7.0,Active,0,0
13670,2340514,1594782,362382,-81,6.0,2.0,Active,0,0
13671,2340543,1416468,133570,-10,60.0,25.0,Active,0,0
13672,2340610,2477290,323969,-25,18.0,11.0,Active,0,0
13673,2340800,2764752,149596,-79,12.0,8.0,Active,0,0
13674,2340848,1610533,266117,-10,12.0,12.0,Active,0,0
13675,2340961,1624270,287511,-56,12.0,4.0,Active,0,0
13676,2341056,2386206,337512,-34,18.0,18.0,Active,0,0
13677,2341514,2010881,134812,-11,30.0,9.0,Active,0,0
13678,2341594,2447609,109021,-92,12.0,9.0,Active,0,0
13679,2341701,1510248,370150,-11,24.0,24.0,Active,0,0
13680,2341890,2643605,132253,-27,18.0,11.0,Active,0,0
13681,2341993,2066042,347097,-11,12.0,7.0,Active,0,0
13682,2342015,1591891,238053,-10,54.0,41.0,Active,0,0
13683,2342463,2837588,412801,-79,12.0,10.0,Active,0,0
13684,2342501,1416468,133570,-34,60.0,50.0,Active,0,0
13685,2342548,1420547,220416,-34,12.0,9.0,Active,0,0
13686,2342621,2428026,231757,-62,12.0,7.0,Active,0,0
13687,2342796,2248212,123185,-78,7.0,2.0,Active,0,0
13688,2343082,1947007,251984,-81,10.0,9.0,Active,0,0
13689,2343199,1776392,370025,-2,24.0,20.0,Active,0,0
13690,2343321,2234702,183645,-69,12.0,8.0,Active,0,0
13691,2343361,1187153,167939,-27,30.0,20.0,Active,0,0
13692,2343454,2513723,283079,-82,7.0,7.0,Active,0,0
13693,2343712,2768462,194300,-80,10.0,3.0,Active,22,0
13694,2343781,1811389,133570,-78,8.0,7.0,Active,0,0
13695,2343902,1995510,402309,-13,10.0,8.0,Active,0,0
13696,2344016,1604369,199865,-6,24.0,6.0,Active,0,0
13697,2344048,1592612,158454,-6,12.0,3.0,Active,0,0
13698,2344209,2526690,333030,-89,7.0,7.0,Active,0,0
13699,2344223,1625091,444213,-91,10.0,9.0,Active,0,0
13700,2344297,2275802,218320,-23,6.0,3.0,Active,0,0
13701,2344492,1125120,230786,-81,9.0,9.0,Active,0,0
13702,2344698,2832591,142254,-93,10.0,2.0,Active,0,0
13703,2345008,1815522,340104,-33,24.0,23.0,Active,0,0
13704,2345189,1944203,131778,-76,10.0,10.0,Active,0,0
13705,2345361,1701706,173948,-44,12.0,11.0,Active,0,0
13706,2345480,1050517,293351,-78,12.0,9.0,Active,0,0
13707,2345671,1711841,241702,-14,6.0,3.0,Active,0,0
13708,2345891,1727519,240295,-46,6.0,3.0,Active,0,0
13709,2345919,1176583,415308,-14,12.0,6.0,Active,0,0
13710,2345925,2332947,441000,-22,30.0,29.0,Active,0,0
13711,2346211,1564911,425343,-32,3.0,0.0,Completed,0,0
13712,2346362,1078839,168678,-90,10.0,4.0,Active,0,0
13713,2346640,1110297,298899,-75,5.0,3.0,Active,0,0
13714,2346780,2690630,205681,-32,6.0,2.0,Active,0,0
13715,2347019,1239688,200663,-17,12.0,9.0,Active,22,22
13716,2347105,1020751,310457,-96,10.0,7.0,Active,0,0
13717,2347186,2659888,199685,-91,10.0,8.0,Active,0,0
13718,2347303,1349932,168364,-23,12.0,8.0,Active,0,0
13719,2347357,1751830,388986,-87,9.0,6.0,Active,0,0
13720,2347381,1918898,189007,-44,12.0,7.0,Active,0,0
13721,2347719,2155896,378610,-79,10.0,6.0,Active,0,0
13722,2347772,2439189,231977,-90,10.0,4.0,Active,0,0
13723,2347965,1695200,221763,-91,9.0,7.0,Active,0,0
13724,2348029,1206715,153841,-49,6.0,1.0,Active,0,0
13725,2348237,1937864,330795,-68,12.0,12.0,Active,0,0
13726,2348271,2559379,282258,-68,16.0,10.0,Active,0,0
13727,2348367,1274727,283079,-78,10.0,3.0,Active,0,0
13728,2348467,1443658,433519,-53,5.0,5.0,Active,0,0
13729,2348516,2526690,333030,-84,7.0,2.0,Active,0,0
13730,2348566,1812529,102874,-87,9.0,9.0,Active,0,0
13731,2348879,1389054,132490,-11,36.0,18.0,Active,0,0
13732,2349033,1642323,277726,-8,36.0,22.0,Active,0,0
13733,2349157,1782979,304375,-3,48.0,36.0,Active,0,0
13734,2349198,1740420,117171,-4,36.0,17.0,Active,0,0
13735,2349506,2775291,431241,-25,36.0,26.0,Active,0,0
13736,2349638,2225944,379274,-2,12.0,5.0,Active,0,0
13737,2349644,1381010,347914,-5,24.0,17.0,Active,0,0
13738,2350029,1277222,320710,-8,18.0,12.0,Active,0,0
13739,2350243,1081657,428621,-17,12.0,9.0,Active,0,0
13740,2350421,1396381,216012,-26,11.0,11.0,Active,0,0
13741,2350479,2619249,188611,-35,24.0,20.0,Active,0,0
13742,2350701,2652097,347685,-10,6.0,6.0,Active,0,0
13743,2350822,1918880,423316,-9,48.0,28.0,Active,0,0
13744,2350881,1607147,153174,-3,60.0,54.0,Active,0,0
13745,2351018,2038045,205681,-25,30.0,28.0,Active,0,0
13746,2351486,2391194,189007,-32,24.0,20.0,Active,0,0
13747,2351678,1107279,273496,-17,24.0,20.0,Active,0,0
13748,2351895,1294668,207714,-18,18.0,1.0,Active,0,0
13749,2351952,2770577,294069,-11,24.0,14.0,Active,0,0
13750,2352180,1901437,370288,-17,12.0,10.0,Active,0,0
13751,2352296,2513340,424838,-11,18.0,15.0,Active,0,0
13752,2352348,1150143,255156,-17,24.0,17.0,Active,0,0
13753,2352475,1474319,183645,-56,12.0,9.0,Active,0,0
13754,2352480,1799330,397325,-65,9.0,9.0,Active,0,0
13755,2352840,1174920,148217,-3,18.0,6.0,Active,0,0
13756,2353520,2758973,139467,-15,6.0,6.0,Active,0,0
13757,2353536,1976890,219976,-8,12.0,9.0,Active,0,0
13758,2353712,2310340,333030,-23,30.0,26.0,Active,0,0
13759,2353720,1374551,433269,-24,30.0,5.0,Active,0,0
13760,2353809,2026883,423316,-9,30.0,19.0,Active,0,0
13761,2353902,2038045,205681,-11,30.0,14.0,Active,0,0
13762,2354144,2035453,404329,-18,6.0,3.0,Active,0,0
13763,2354539,1277674,316973,-5,18.0,5.0,Active,0,0
13764,2354694,1364377,183439,-42,5.0,0.0,Active,0,0
13765,2354849,2652113,224535,-11,60.0,45.0,Active,0,0
13766,2355133,2683174,366583,-23,6.0,3.0,Active,0,0
13767,2355211,1954404,266117,-32,36.0,33.0,Active,0,0
13768,2355413,1641007,151481,-52,12.0,8.0,Active,0,0
13769,2355446,1660704,104449,-43,12.0,3.0,Active,0,0
13770,2355503,2619300,214188,-22,30.0,10.0,Active,0,0
13771,2355512,1954404,266117,-22,36.0,23.0,Active,0,0
13772,2355604,1974137,199136,-75,10.0,9.0,Active,0,0
13773,2355949,1918898,189007,-43,12.0,6.0,Active,0,0
13774,2356002,2291774,295199,-43,6.0,2.0,Active,0,0
13775,2356132,1112321,398239,-22,6.0,0.0,Completed,0,0
13776,2356304,1187153,167939,-25,30.0,18.0,Active,0,0
13777,2356494,2627177,155986,-90,10.0,8.0,Active,0,0
13778,2356541,1478534,389494,-16,12.0,4.0,Active,0,0
13779,2357447,1186754,122001,-35,10.0,8.0,Active,0,0
13780,2357645,1954294,312804,-45,12.0,0.0,Completed,0,0
13781,2357664,2630891,263739,-8,10.0,4.0,Active,0,0
13782,2357927,2316048,391136,-4,10.0,7.0,Active,0,0
13783,2357957,2622191,241264,-4,3.0,0.0,Completed,0,0
13784,2358186,1432031,196788,-34,6.0,4.0,Active,0,0
13785,2358281,2604039,242192,-52,12.0,4.0,Active,0,0
13786,2358287,2228816,142254,-51,14.0,9.0,Active,0,0
13787,2358411,1652002,323041,-72,19.0,9.0,Active,0,0
13788,2358489,2572721,281412,-52,11.0,9.0,Active,0,0
13789,2358519,2564442,385910,-36,18.0,12.0,Active,0,0
13790,2358604,1430832,284895,-4,6.0,0.0,Completed,0,0
13791,2358638,1985711,250473,-34,12.0,8.0,Active,0,0
13792,2358665,1026611,240183,-29,6.0,4.0,Active,0,0
13793,2358846,1083167,118066,-56,18.0,16.0,Active,0,0
13794,2358865,1460698,455275,-48,12.0,4.0,Active,0,0
13795,2358924,1083167,118066,-50,18.0,10.0,Active,0,0
13796,2359172,2703263,142676,-55,12.0,12.0,Active,0,0
13797,2359282,2647861,342844,-52,4.0,4.0,Active,0,0
13798,2359470,2728510,435229,-4,12.0,7.0,Active,0,0
13799,2359518,2040275,404555,-18,12.0,7.0,Active,0,0
13800,2359627,2138030,323041,-72,13.0,8.0,Active,0,0
13801,2359858,1389049,416219,-36,24.0,11.0,Active,0,0
13802,2359990,1660215,140145,-35,12.0,12.0,Active,0,0
13803,2360573,2572721,281412,-46,18.0,3.0,Active,0,0
13804,2360881,1419702,121850,-50,18.0,16.0,Active,0,0
13805,2360952,2772582,121612,-5,6.0,1.0,Active,0,0
13806,2361343,2016567,254471,-18,36.0,26.0,Active,0,0
13807,2361353,1718419,145129,-9,12.0,5.0,Active,0,0
13808,2361477,1549381,204066,-2,36.0,12.0,Active,0,0
13809,2361513,1194364,205741,-25,24.0,21.0,Active,0,0
13810,2361968,1666561,377779,-23,24.0,18.0,Active,0,0
13811,2362833,1669193,290813,-5,48.0,42.0,Active,0,0
13812,2363417,1489331,392871,-9,12.0,11.0,Active,0,0
13813,2363653,1038894,182466,-38,10.0,0.0,Completed,0,0
13814,2363732,1176807,188237,-15,10.0,5.0,Active,0,0
13815,2363806,1711586,303354,-5,48.0,15.0,Active,0,0
