,index,SK_ID_PREV,SK_ID_CURR,NAME_CONTRACT_TYPE,AMT_ANNUITY,AMT_APPLICATION,AMT_CREDIT,AMT_DOWN_PAYMENT,AMT_GOODS_PRICE,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,FLAG_LAST_APPL_PER_CONTRACT,NFLAG_LAST_APPL_IN_DAY,RATE_DOWN_PAYMENT,RATE_INTEREST_PRIMARY,RATE_INTEREST_PRIVILEGED,NAME_CASH_LOAN_PURPOSE,NAME_CONTRACT_STATUS,DAYS_DECISION,NAME_PAYMENT_TYPE,CODE_REJECT_REASON,NAME_TYPE_SUITE,NAME_CLIENT_TYPE,NAME_GOODS_CATEGORY,NAME_PORTFOLIO,NAME_PRODUCT_TYPE,CHANNEL_TYPE,SELLERPLACE_AREA,NAME_SELLER_INDUSTRY,CNT_PAYMENT,NAME_YIELD_GROUP,PRODUCT_COMBINATION,DAYS_FIRST_DRAWING,DAYS_FIRST_DUE,DAYS_LAST_DUE_1ST_VERSION,DAYS_LAST_DUE,DAYS_TERMINATION,NFLAG_INSURED_ON_APPROVAL
1034,177194,1161934,173237,Consumer loans,5752.035,48465.0,45153.0,7380.0,48465.0,SUNDAY,12,Y,1,0.15299889420156682,,,XAP,Approved,-2255,Cash through the bank,XAP,,New,Mobile,POS,XNA,Country-wide,68,Connectivity,12.0,high,POS mobile with interest,365243.0,-2214.0,-1884.0,-1884.0,-1877.0,0.0
1035,177592,1258849,107972,Consumer loans,10219.275,95400.0,99603.0,4770.0,95400.0,MONDAY,3,Y,1,0.04977306043098921,,,XAP,Approved,-2090,XNA,XAP,Unaccompanied,Repeater,Furniture,POS,XNA,Regional / Local,200,Consumer electronics,12.0,middle,POS household with interest,365243.0,-2059.0,-1729.0,-1729.0,-1727.0,0.0
1036,177677,2224308,413731,Revolving loans,29250.0,585000.0,585000.0,,585000.0,MONDAY,9,Y,1,,,,XAP,Approved,-745,XNA,XAP,,Repeater,XNA,Cards,x-sell,Credit and cash offices,-1,XNA,0.0,XNA,Card X-Sell,365243.0,365243.0,365243.0,365243.0,-317.0,0.0
1037,177703,2230711,431413,Cash loans,17670.555,180000.0,226498.5,,180000.0,WEDNESDAY,10,Y,1,,,,XNA,Refused,-1463,Cash through the bank,HC,Unaccompanied,Refreshed,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,18.0,middle,Cash X-Sell: middle,,,,,,
1038,177943,1904875,146597,Cash loans,,0.0,0.0,,,FRIDAY,10,Y,1,,,,XNA,Canceled,-304,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1039,178550,2715831,438673,Consumer loans,6142.14,40455.0,44460.0,0.0,40455.0,MONDAY,16,Y,1,0.0,,,XAP,Approved,-448,Cash through the bank,XAP,,New,Mobile,POS,XNA,Country-wide,28,Connectivity,10.0,high,POS mobile with interest,365243.0,-414.0,-144.0,-174.0,-169.0,0.0
1040,179296,1701706,173948,Consumer loans,16998.345,138987.0,151281.0,0.0,138987.0,SATURDAY,12,Y,1,0.0,,,XAP,Approved,-1353,Cash through the bank,XAP,Family,Repeater,Computers,POS,XNA,Country-wide,700,Consumer electronics,12.0,high,POS household with interest,365243.0,-1322.0,-992.0,-992.0,-988.0,0.0
1041,179619,2683795,383269,Cash loans,46899.0,900000.0,900000.0,,900000.0,SATURDAY,12,Y,1,,,,XNA,Canceled,-267,XNA,XAP,Family,Repeater,XNA,Cash,x-sell,Contact center,-1,XNA,48.0,high,Cash X-Sell: high,,,,,,
1042,179721,1432376,167109,Cash loans,,0.0,0.0,,,SATURDAY,16,Y,1,,,,XNA,Canceled,-250,XNA,XAP,,Repeater,XNA,XNA,XNA,Contact center,-1,XNA,,XNA,Cash,,,,,,
1043,179742,2094671,240161,Consumer loans,7464.69,62950.5,62257.5,6300.0,62950.5,MONDAY,6,Y,1,0.10008055613569228,,,XAP,Approved,-2034,Cash through the bank,XAP,,New,Mobile,POS,XNA,Country-wide,24,Connectivity,12.0,high,POS mobile with interest,365243.0,-1988.0,-1658.0,-1658.0,-1650.0,0.0
1044,179793,1254097,315430,Cash loans,23107.5,450000.0,450000.0,,450000.0,FRIDAY,16,Y,1,,,,XNA,Canceled,-18,XNA,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Contact center,-1,XNA,36.0,middle,Cash X-Sell: middle,,,,,,
1045,179807,1840299,428321,Cash loans,33093.9,315000.0,315000.0,,315000.0,THURSDAY,14,Y,1,,,,XNA,Approved,-466,XNA,XAP,,Repeater,XNA,Cash,x-sell,Contact center,-1,XNA,12.0,middle,Cash X-Sell: middle,,,,,,
1046,180066,1822117,260844,Consumer loans,4809.465,34155.0,37764.0,0.0,34155.0,SATURDAY,16,Y,1,0.0,,,XAP,Approved,-1014,Cash through the bank,XAP,Family,New,Mobile,POS,XNA,Country-wide,10,Connectivity,12.0,high,POS mobile with interest,365243.0,-983.0,-653.0,-653.0,-649.0,0.0
1047,180285,1968528,174008,Consumer loans,5740.155,45864.0,44775.0,4500.0,45864.0,SATURDAY,8,Y,1,0.09946035699460357,,,XAP,Approved,-1994,XNA,XAP,,New,Consumer Electronics,POS,XNA,Stone,303,Consumer electronics,10.0,high,POS household with interest,365243.0,-1947.0,-1677.0,-1677.0,-1671.0,0.0
1048,180347,1591161,251700,Cash loans,52091.595,450000.0,470790.0,,450000.0,MONDAY,17,Y,1,,,,XNA,Approved,-983,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,AP+ (Cash loan),4,XNA,12.0,high,Cash X-Sell: high,365243.0,-953.0,-623.0,-623.0,-620.0,1.0
1049,180630,1241803,139070,Consumer loans,17476.965,238680.0,308398.5,0.0,238680.0,THURSDAY,10,Y,1,0.0,,,XAP,Approved,-692,Cash through the bank,XAP,,Repeater,Clothing and Accessories,POS,XNA,Regional / Local,78,Clothing,24.0,middle,POS industry with interest,365243.0,-658.0,32.0,365243.0,365243.0,0.0
1050,180632,2748941,408186,Consumer loans,4443.12,89451.0,95751.0,0.0,89451.0,THURSDAY,11,Y,1,0.0,,,XAP,Approved,-25,Cash through the bank,XAP,Family,Repeater,Audio/Video,POS,XNA,Country-wide,100,Consumer electronics,24.0,low_action,POS mobile without interest,365243.0,365243.0,695.0,365243.0,365243.0,1.0
1051,180766,2274453,143647,Consumer loans,6705.135,38339.64,37818.0,2303.64,38339.64,FRIDAY,14,Y,1,0.06253167571959127,,,XAP,Approved,-2444,Cash through the bank,XAP,Unaccompanied,Repeater,Audio/Video,POS,XNA,Country-wide,2798,Consumer electronics,6.0,low_normal,POS household without interest,365243.0,-2413.0,-2263.0,-2263.0,-2260.0,1.0
1052,180792,2436585,269298,Consumer loans,24743.97,287662.5,340906.5,14400.0,287662.5,SUNDAY,14,Y,1,0.044139099878299684,,,XAP,Approved,-768,Cash through the bank,XAP,Family,New,Computers,POS,XNA,Country-wide,3000,Consumer electronics,18.0,middle,POS household with interest,365243.0,-737.0,-227.0,-227.0,-222.0,0.0
1053,180855,1819729,338296,Cash loans,8216.82,67500.0,80928.0,,67500.0,WEDNESDAY,10,Y,1,,,,XNA,Approved,-1550,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,0,XNA,12.0,middle,Cash X-Sell: middle,365243.0,-1520.0,-1190.0,-1190.0,-1182.0,1.0
1054,181245,2495142,267927,Consumer loans,5960.25,24259.5,20920.5,4009.5,24259.5,WEDNESDAY,15,Y,1,0.17515884476534288,,,XAP,Approved,-2508,Cash through the bank,XAP,,New,Mobile,POS,XNA,Country-wide,81,Connectivity,4.0,high,POS mobile with interest,365243.0,-2472.0,-2382.0,-2382.0,-2378.0,1.0
1055,181286,1373379,354267,Consumer loans,8233.11,57015.0,61717.5,0.0,57015.0,FRIDAY,12,Y,1,0.0,,,XAP,Approved,-2566,Cash through the bank,XAP,Family,New,Mobile,POS,XNA,Country-wide,20,Connectivity,10.0,high,POS mobile with interest,365243.0,-2535.0,-2265.0,-2265.0,-2263.0,1.0
1056,181436,1344591,428321,Cash loans,33389.865,301500.0,317817.0,,301500.0,THURSDAY,18,Y,1,,,,XNA,Refused,-466,Cash through the bank,HC,,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,12.0,middle,Cash X-Sell: middle,,,,,,
1057,181551,2839676,317843,Cash loans,,0.0,0.0,,,WEDNESDAY,7,Y,1,,,,XNA,Canceled,-117,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1058,181647,2745033,154155,Consumer loans,3825.72,30991.5,28678.5,4500.0,30991.5,SUNDAY,7,Y,1,0.14771340147713394,,,XAP,Approved,-2363,Cash through the bank,XAP,Family,New,Mobile,POS,XNA,Country-wide,66,Connectivity,10.0,low_normal,POS mobile with interest,365243.0,-2332.0,-2062.0,-2062.0,-2055.0,1.0
1059,181706,1246827,340701,Cash loans,11880.0,432000.0,432000.0,,432000.0,FRIDAY,9,Y,1,,,,XNA,Refused,-220,Cash through the bank,HC,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,60.0,low_normal,Cash X-Sell: low,,,,,,
1060,181715,1369516,202820,Consumer loans,12652.065,102384.54,111393.54,0.0,102384.54,FRIDAY,16,Y,1,0.0,,,XAP,Approved,-447,Cash through the bank,XAP,,New,Mobile,POS,XNA,Country-wide,80,Connectivity,10.0,low_normal,POS mobile without interest,365243.0,-407.0,-137.0,-137.0,-130.0,0.0
1061,182227,1871493,155009,Consumer loans,11137.545,120190.5,120190.5,0.0,120190.5,FRIDAY,11,Y,1,0.0,,,XAP,Approved,-379,Cash through the bank,XAP,"Spouse, partner",Refreshed,Consumer Electronics,POS,XNA,Regional / Local,264,Consumer electronics,12.0,low_action,POS household without interest,,,,,,
1062,182330,1474251,328856,Consumer loans,4105.08,24673.5,20403.0,7402.5,24673.5,THURSDAY,8,Y,1,0.28994247377480903,,,XAP,Approved,-1548,Cash through the bank,XAP,Unaccompanied,New,Jewelry,POS,XNA,Stone,52,Industry,6.0,high,POS industry with interest,365243.0,-1516.0,-1366.0,-1366.0,-1363.0,0.0
1063,182939,2315123,203996,Cash loans,,0.0,0.0,,,THURSDAY,10,Y,1,,,,XNA,Canceled,-312,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1064,183074,2101438,382114,Consumer loans,10547.37,106650.0,101529.0,14265.0,106650.0,TUESDAY,11,Y,1,0.13416828003335074,,,XAP,Approved,-1730,Cash through the bank,XAP,Family,Repeater,Audio/Video,POS,XNA,Stone,28,Consumer electronics,12.0,middle,POS household with interest,365243.0,-1699.0,-1369.0,-1369.0,-1361.0,0.0
1065,183201,1174177,366674,Cash loans,,0.0,0.0,,,THURSDAY,14,Y,1,,,,XNA,Canceled,-365,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1066,183247,1519120,129750,Consumer loans,6591.645,65862.0,60921.0,11250.0,65862.0,FRIDAY,18,Y,1,0.16976725730934475,,,XAP,Approved,-1351,Cash through the bank,XAP,Unaccompanied,Repeater,Mobile,POS,XNA,Stone,27,Connectivity,14.0,high,POS mobile with interest,365243.0,-1310.0,-920.0,-920.0,-915.0,0.0
1067,183352,1134519,112552,Consumer loans,6294.915,46170.0,52501.5,4617.0,46170.0,SUNDAY,11,Y,1,0.08803334694140649,,,XAP,Approved,-1890,XNA,XAP,Other_B,New,Mobile,POS,XNA,Country-wide,44,Connectivity,12.0,high,POS mobile with interest,365243.0,-1859.0,-1529.0,-1529.0,-1526.0,0.0
1068,183457,1914987,390964,Revolving loans,4500.0,0.0,90000.0,,,TUESDAY,13,Y,1,,,,XAP,Approved,-2354,XNA,XAP,,Repeater,XNA,Cards,x-sell,Contact center,-1,XNA,0.0,XNA,Card X-Sell,-2326.0,-2282.0,365243.0,365243.0,365243.0,0.0
1069,183533,1224555,444126,Consumer loans,9857.7,50049.0,52690.5,0.0,50049.0,MONDAY,9,Y,1,0.0,,,XAP,Approved,-742,Cash through the bank,XAP,Unaccompanied,New,Audio/Video,POS,XNA,Regional / Local,194,Consumer electronics,6.0,middle,POS household with interest,365243.0,-711.0,-561.0,-561.0,-553.0,0.0
1070,183608,1185320,201802,Consumer loans,10894.14,99000.0,109453.5,0.0,99000.0,THURSDAY,13,Y,1,0.0,,,XAP,Approved,-446,Cash through the bank,XAP,,New,Furniture,POS,XNA,Stone,250,Furniture,12.0,middle,POS industry with interest,365243.0,-415.0,-85.0,-85.0,-79.0,0.0
1071,183621,1106137,437972,Consumer loans,9603.72,76495.5,75501.0,6750.0,76495.5,MONDAY,13,Y,1,0.08937719464035254,,,XAP,Approved,-2481,Cash through the bank,XAP,Children,Repeater,Mobile,POS,XNA,Stone,496,Consumer electronics,10.0,high,POS household with interest,365243.0,-2450.0,-2180.0,-2180.0,-2174.0,1.0
1072,183754,2334529,278750,Consumer loans,17424.63,158400.0,95040.0,63360.0,158400.0,FRIDAY,8,Y,1,0.4356363636363636,,,XAP,Approved,-959,XNA,XAP,Unaccompanied,New,Auto Accessories,POS,XNA,Stone,56,Industry,6.0,middle,POS other with interest,365243.0,-928.0,-778.0,-778.0,-775.0,0.0
1073,184020,1293413,451528,Consumer loans,24894.0,179056.35,134055.0,45001.35,179056.35,THURSDAY,18,Y,1,0.2737158508023769,,,XAP,Refused,-2363,Cash through the bank,SCO,,Repeater,Audio/Video,POS,XNA,Country-wide,370,Consumer electronics,6.0,middle,POS household with interest,,,,,,
1074,184075,1658110,267540,Cash loans,25450.47,225000.0,239850.0,,225000.0,THURSDAY,11,Y,1,,,,XNA,Approved,-191,XNA,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Contact center,-1,XNA,12.0,middle,Cash X-Sell: middle,365243.0,-161.0,169.0,-11.0,-4.0,1.0
1075,184191,2815721,212327,Cash loans,,0.0,0.0,,,SUNDAY,11,Y,1,,,,XNA,Canceled,-16,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1076,184328,1099187,440313,Consumer loans,,0.0,0.0,,,TUESDAY,10,Y,1,,,,XAP,Canceled,-326,XNA,XAP,,Repeater,XNA,XNA,XNA,Country-wide,40,Connectivity,,XNA,POS mobile with interest,,,,,,
1077,184515,2194792,152680,Cash loans,50276.115,904500.0,983299.5,,904500.0,WEDNESDAY,13,Y,1,,,,XNA,Approved,-604,Cash through the bank,XAP,,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,36.0,middle,Cash X-Sell: middle,365243.0,-564.0,486.0,-354.0,-348.0,0.0
1078,184662,2689390,378107,Consumer loans,26351.505,492480.0,580239.0,0.0,492480.0,TUESDAY,12,Y,1,0.0,,,XAP,Refused,-63,XNA,LIMIT,,Repeater,Construction Materials,POS,XNA,Stone,100,Construction,36.0,middle,POS other with interest,,,,,,
1079,185067,1365207,230786,Cash loans,28679.265,454500.0,490495.5,,454500.0,MONDAY,14,Y,1,,,,XNA,Approved,-484,Cash through the bank,XAP,,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,24.0,middle,Cash X-Sell: middle,365243.0,-454.0,236.0,-394.0,-387.0,1.0
1080,185213,2526079,308509,Consumer loans,4876.11,26995.5,24295.5,2700.0,26995.5,THURSDAY,16,Y,1,0.10892724544999924,,,XAP,Approved,-2822,Cash through the bank,XAP,"Spouse, partner",Repeater,Mobile,POS,XNA,Country-wide,5,Connectivity,6.0,low_normal,POS mobile with interest,365243.0,-2791.0,-2641.0,-2671.0,-2665.0,0.0
1081,185314,1103980,176676,Consumer loans,6663.645,44536.5,32674.5,13500.0,44536.5,SATURDAY,8,Y,1,0.3184165994808231,,,XAP,Approved,-916,Cash through the bank,XAP,Unaccompanied,Repeater,Mobile,POS,XNA,Country-wide,9,Connectivity,6.0,high,POS mobile with interest,365243.0,-885.0,-735.0,-885.0,-879.0,0.0
1082,185839,1923054,108571,Consumer loans,9846.72,86694.03,86694.03,0.0,86694.03,FRIDAY,14,Y,1,0.0,,,XAP,Approved,-382,Cash through the bank,XAP,,New,Mobile,POS,XNA,Country-wide,40,Connectivity,10.0,low_normal,POS mobile without interest,365243.0,-345.0,-75.0,-75.0,365243.0,0.0
1083,186244,1666999,159099,Consumer loans,9154.62,46710.0,44257.5,4671.0,46710.0,SATURDAY,9,Y,1,0.10397097062782706,,,XAP,Approved,-1192,Cash through the bank,XAP,Family,Repeater,Mobile,POS,XNA,Country-wide,34,Connectivity,6.0,high,POS mobile with interest,365243.0,-1161.0,-1011.0,-1011.0,-1008.0,0.0
1084,186648,1313543,123074,Consumer loans,4320.36,43200.0,38880.0,4320.0,43200.0,FRIDAY,14,Y,1,0.1089090909090909,,,XAP,Approved,-701,Cash through the bank,XAP,,Refreshed,Consumer Electronics,POS,XNA,Stone,41,Consumer electronics,10.0,low_normal,POS household with interest,365243.0,-667.0,-397.0,-397.0,-391.0,0.0
1085,186691,1240884,162295,Revolving loans,,0.0,0.0,,,WEDNESDAY,10,Y,1,,,,XAP,Canceled,-271,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Card Street,,,,,,
1086,186928,1009883,437709,Cash loans,97633.215,1354500.0,1402776.0,,1354500.0,SUNDAY,12,Y,1,,,,XNA,Approved,-733,Cash through the bank,XAP,,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,18.0,low_normal,Cash X-Sell: low,365243.0,-703.0,-193.0,-343.0,-341.0,1.0
1087,187035,2843666,233230,Cash loans,,0.0,0.0,,,FRIDAY,13,Y,1,,,,XNA,Canceled,-284,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1088,187182,2781542,247080,Revolving loans,,0.0,0.0,,,FRIDAY,7,Y,1,,,,XAP,Canceled,-250,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Card Street,,,,,,
1089,187351,1848381,454648,Cash loans,14588.055,180000.0,215640.0,,180000.0,FRIDAY,9,Y,1,,,,Repairs,Approved,-566,Cash through the bank,XAP,,Repeater,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,36.0,high,Cash Street: high,365243.0,-536.0,514.0,-476.0,-473.0,1.0
1090,187367,1866866,294164,Cash loans,69356.25,2250000.0,2517300.0,,2250000.0,THURSDAY,18,Y,1,,,,Buying a used car,Refused,-294,Cash through the bank,HC,Unaccompanied,Repeater,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,60.0,low_normal,Cash Street: low,,,,,,
1091,187434,1224631,426160,Cash loans,7465.185,103500.0,113746.5,,103500.0,MONDAY,12,Y,1,,,,XNA,Approved,-222,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,0,XNA,18.0,low_normal,Cash X-Sell: low,365243.0,-192.0,318.0,365243.0,365243.0,1.0
1092,187441,2066206,235737,Cash loans,44964.0,450000.0,450000.0,,450000.0,FRIDAY,16,Y,1,,,,XNA,Approved,-1125,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,AP+ (Cash loan),4,XNA,12.0,middle,Cash X-Sell: middle,365243.0,-1095.0,-765.0,-885.0,-878.0,0.0
1093,187765,1322129,376321,Cash loans,16971.66,490500.0,587619.0,,490500.0,FRIDAY,17,Y,1,,,,Repairs,Refused,-218,Cash through the bank,XNA,Family,Repeater,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,60.0,low_normal,Cash Street: low,,,,,,
1094,188183,2744780,109447,Consumer loans,4482.36,44820.0,40338.0,4482.0,44820.0,WEDNESDAY,15,Y,1,0.1089090909090909,,,XAP,Approved,-373,Cash through the bank,XAP,,Repeater,Consumer Electronics,POS,XNA,Regional / Local,145,Consumer electronics,10.0,low_normal,POS household with interest,365243.0,-342.0,-72.0,-222.0,-215.0,0.0
1095,188405,2780660,237692,Cash loans,34767.495,675000.0,767664.0,,675000.0,THURSDAY,13,Y,1,,,,XNA,Refused,-867,Cash through the bank,LIMIT,Group of people,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,48.0,middle,Cash X-Sell: middle,,,,,,
1096,188738,1323051,128259,Cash loans,8224.02,81000.0,81000.0,,81000.0,WEDNESDAY,12,Y,1,,,,XNA,Approved,-1092,Cash through the bank,XAP,Family,Repeater,XNA,Cash,x-sell,Country-wide,20,Connectivity,12.0,middle,Cash X-Sell: middle,365243.0,-1062.0,-732.0,-732.0,-724.0,0.0
1097,188778,1094007,389494,Cash loans,24624.495,360000.0,413509.5,,360000.0,TUESDAY,17,Y,1,,,,Other,Refused,-294,Cash through the bank,SCO,Unaccompanied,Repeater,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,24.0,middle,Cash Street: middle,,,,,,
1098,188898,1992811,410660,Cash loans,,0.0,0.0,,,THURSDAY,9,Y,1,,,,XNA,Canceled,-243,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1099,188955,1794648,161638,Consumer loans,10594.71,161505.0,161505.0,0.0,161505.0,MONDAY,16,Y,1,0.0,,,XAP,Approved,-999,Cash through the bank,XAP,,Repeater,Furniture,POS,XNA,Regional / Local,18,Furniture,18.0,low_normal,POS industry with interest,365243.0,-883.0,-373.0,-493.0,-489.0,0.0
1100,189009,2719793,109021,Cash loans,19872.135,450000.0,512370.0,,450000.0,WEDNESDAY,15,Y,1,,,,XNA,Approved,-1211,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,36.0,low_normal,Cash Street: low,365243.0,-1180.0,-130.0,-340.0,-333.0,0.0
1101,189250,1026871,267649,Consumer loans,2088.99,22872.6,20583.0,2289.6,22872.6,TUESDAY,12,Y,1,0.10902051124290832,0.14244021307945146,0.6379492600422833,XAP,Approved,-746,Cash through the bank,XAP,,Repeater,Mobile,POS,XNA,Country-wide,40,Connectivity,12.0,middle,POS mobile with interest,365243.0,-708.0,-378.0,-648.0,-643.0,0.0
1102,189391,1678725,135192,Consumer loans,8481.6,69750.0,69750.0,0.0,69750.0,MONDAY,13,Y,1,0.0,,,XAP,Approved,-941,XNA,XAP,Family,New,Furniture,POS,XNA,Stone,5,Furniture,12.0,high,POS industry with interest,365243.0,-902.0,-572.0,-572.0,-557.0,0.0
1103,190162,1479908,279854,Cash loans,,0.0,0.0,,,TUESDAY,16,Y,1,,,,XNA,Canceled,-297,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1104,190358,1739601,300175,Cash loans,28897.695,450000.0,545040.0,,450000.0,WEDNESDAY,17,Y,1,,,,Urgent needs,Approved,-218,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,24.0,low_normal,Cash Street: low,,,,,,
1105,190457,1176716,366583,Revolving loans,13500.0,270000.0,270000.0,,270000.0,SATURDAY,16,Y,1,,,,XAP,Approved,-535,XNA,XAP,Unaccompanied,Repeater,XNA,Cards,x-sell,Credit and cash offices,-1,XNA,0.0,XNA,Card X-Sell,-535.0,-491.0,365243.0,-432.0,-222.0,0.0
1106,190994,1681224,129826,Cash loans,,0.0,0.0,,,TUESDAY,15,Y,1,,,,XNA,Canceled,-93,XNA,XAP,,Repeater,XNA,XNA,XNA,Contact center,-1,XNA,,XNA,Cash,,,,,,
1107,191109,2116465,269662,Consumer loans,11225.16,200250.0,180225.0,20025.0,200250.0,MONDAY,12,Y,1,0.1089090909090909,,,XAP,Approved,-295,Cash through the bank,XAP,Family,New,Consumer Electronics,POS,XNA,Country-wide,39,Consumer electronics,20.0,low_normal,POS household with interest,365243.0,-265.0,305.0,365243.0,365243.0,0.0
1108,191138,2732300,279460,Cash loans,,0.0,0.0,,,MONDAY,7,Y,1,,,,XNA,Canceled,-462,XNA,XAP,,Refreshed,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1109,191148,1188871,172420,Consumer loans,4621.77,17955.0,16222.5,2250.0,17955.0,THURSDAY,19,Y,1,0.1326541911194773,,,XAP,Approved,-2821,Cash through the bank,XAP,Unaccompanied,Repeater,Mobile,POS,XNA,Stone,60,Connectivity,4.0,low_normal,POS mobile with interest,365243.0,-2790.0,-2700.0,-2700.0,-2692.0,1.0
1110,191352,2675516,166979,Cash loans,12044.34,180000.0,203760.0,,180000.0,WEDNESDAY,9,Y,1,,,,XNA,Approved,-446,Cash through the bank,XAP,,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,24.0,middle,Cash X-Sell: middle,,,,,,
1111,191476,1388641,121850,Cash loans,30365.865,157500.0,162697.5,,157500.0,SATURDAY,11,Y,1,,,,XNA,Approved,-1159,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,6.0,middle,Cash X-Sell: middle,,,,,,
1112,191614,1303962,265862,Cash loans,,0.0,0.0,,,THURSDAY,16,Y,1,,,,XNA,Canceled,-242,XNA,XAP,,Repeater,XNA,XNA,XNA,Contact center,-1,XNA,,XNA,Cash,,,,,,
1113,192161,1818459,149545,Consumer loans,6767.46,32755.5,34803.0,3276.0,32755.5,SATURDAY,14,Y,1,0.0936963107797426,,,XAP,Approved,-608,Cash through the bank,XAP,,New,Mobile,POS,XNA,Country-wide,43,Connectivity,6.0,high,POS mobile with interest,365243.0,-576.0,-426.0,-426.0,-418.0,0.0
1114,192639,2584411,154402,Cash loans,22331.7,315000.0,349096.5,,315000.0,TUESDAY,4,Y,1,,,,XNA,Approved,-1222,XNA,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,24.0,middle,Cash X-Sell: middle,365243.0,-1192.0,-502.0,-1072.0,-1063.0,1.0
1115,192815,1439246,359143,Consumer loans,8514.495,71505.0,77404.5,0.0,71505.0,TUESDAY,10,Y,1,0.0,,,XAP,Approved,-1431,Cash through the bank,XAP,Family,Repeater,Computers,POS,XNA,Stone,23,Consumer electronics,10.0,low_normal,POS household with interest,365243.0,-1399.0,-1129.0,-1129.0,-1125.0,0.0
1116,193042,1539536,157620,Consumer loans,13868.685,123300.0,136318.5,0.0,123300.0,WEDNESDAY,6,Y,1,0.0,,,XAP,Approved,-170,Cash through the bank,XAP,Unaccompanied,Repeater,Audio/Video,POS,XNA,Stone,298,Furniture,12.0,middle,POS industry with interest,365243.0,-140.0,190.0,365243.0,365243.0,1.0
1117,193043,2509013,147040,Consumer loans,4470.165,37705.5,37282.5,3780.0,37705.5,THURSDAY,13,Y,1,0.10025603985056038,,,XAP,Approved,-2120,Cash through the bank,XAP,Family,Repeater,Audio/Video,POS,XNA,Stone,148,Consumer electronics,12.0,high,POS household with interest,365243.0,-2089.0,-1759.0,-1999.0,-1991.0,0.0
1118,193479,1712040,386192,Consumer loans,20376.09,149265.0,143797.5,14926.5,149265.0,SUNDAY,13,Y,1,0.1024187612115714,,,XAP,Approved,-1043,Cash through the bank,XAP,Family,Repeater,Computers,POS,XNA,Country-wide,51,Connectivity,8.0,middle,POS mobile with interest,365243.0,-1012.0,-802.0,-922.0,-917.0,0.0
1119,193744,2062981,277024,Consumer loans,15357.465,153594.0,138231.0,15363.0,153594.0,THURSDAY,5,Y,1,0.1089346174744042,,,XAP,Approved,-1450,Non-cash from your account,XAP,Family,Repeater,Construction Materials,POS,XNA,Stone,44,Furniture,10.0,low_normal,POS industry with interest,365243.0,-1419.0,-1149.0,-1209.0,-1202.0,0.0
