,index,SK_ID_PREV,SK_ID_CURR,MONTHS_BALANCE,AMT_BALANCE,AMT_CREDIT_LIMIT_ACTUAL,AMT_DRAWINGS_ATM_CURRENT,AMT_DRAWINGS_CURRENT,AMT_DRAWINGS_OTHER_CURRENT,AMT_DRAWINGS_POS_CURRENT,AMT_INST_MIN_REGULARITY,AMT_PAYMENT_CURRENT,AMT_PAYMENT_TOTAL_CURRENT,AMT_RECEIVABLE_PRINCIPAL,AMT_RECIVABLE,AMT_TOTAL_RECEIVABLE,CNT_DRAWINGS_ATM_CURRENT,CNT_DRAWINGS_CURRENT,CNT_DRAWINGS_OTHER_CURRENT,CNT_DRAWINGS_POS_CURRENT,CNT_INSTALMENT_MATURE_CUM,NAME_CONTRACT_STATUS,SK_DPD,SK_DPD_DEF
4786,781383,1185126,183222,-13,0.0,135000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,46.0,Completed,0,0
4787,781555,2189176,273364,-14,0.0,0,0.0,0.0,0.0,0.0,0.0,1.08,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,52.0,Active,0,0
4788,781664,1380864,253950,-19,0.0,0,0.0,0.0,0.0,0.0,0.0,729.45,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,9.0,Active,0,0
4789,781879,2369722,447142,-12,0.0,225000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
4790,781885,2421787,188120,-20,0.0,450000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Signed,0,0
4791,782177,2186834,217106,-13,0.0,0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
4792,782184,1334724,286183,-11,0.0,540000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
4793,782540,1060977,116871,-12,0.0,45000,0.0,0.0,0.0,0.0,0.0,1596.825,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,8.0,Active,0,0
4794,782611,1373705,255569,-12,0.0,0,0.0,0.0,0.0,0.0,0.0,123.885,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,43.0,Active,0,0
4795,782772,1697262,315430,-19,0.0,0,0.0,0.0,0.0,0.0,0.0,150.525,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,58.0,Active,0,0
4796,782852,1223221,126549,-20,0.0,45000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
4797,783007,1285874,387545,-18,0.0,45000,0.0,5782.5,0.0,0.0,0.0,0.72,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,45.0,Active,0,0
4798,783447,2605576,430540,-22,0.0,67500,0.0,0.0,0.0,0.0,0.0,149.58,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,31.0,Active,0,0
4799,784313,1301593,292205,-9,44836.785,225000,0.0,33173.505,0.0,33173.505,2011.185,22500.0,19133.145,44836.785,44836.785,44836.785,0.0,7,0.0,7.0,5.0,Active,0,0
4800,785060,1030607,192267,-93,516.015,90000,0.0,0.0,0.0,0.0,5400.0,12600.0,12600.0,355.365,516.015,516.015,0.0,0,0.0,0.0,8.0,Active,0,0
4801,785591,1548194,172359,-62,0.0,0,0.0,0.0,0.0,0.0,0.0,234.945,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,13.0,Active,0,0
4802,785821,1861272,263482,-65,0.0,0,0.0,0.0,0.0,0.0,0.0,4282.065,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,31.0,Active,0,0
4803,786031,1084081,109021,-18,0.0,0,0.0,0.0,0.0,0.0,0.0,63.045,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,15.0,Active,0,0
4804,786087,1030607,192267,-9,0.0,0,0.0,0.0,0.0,0.0,0.0,399.105,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,15.0,Active,0,0
4805,786259,2657024,261869,-9,0.0,0,0.0,0.0,0.0,0.0,0.0,2099.25,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,5.0,Active,0,0
4806,786363,2286154,454648,-10,0.0,45000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
4807,786468,1416962,389964,-9,181561.905,180000,0.0,0.0,0.0,0.0,9000.0,9000.0,9000.0,174763.305,181561.905,181561.905,0.0,0,0.0,0.0,60.0,Active,0,0
4808,786501,2194642,445256,-18,0.0,45000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
4809,786548,2513585,442378,-19,0.0,45000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
4810,786599,1831111,431356,-17,0.0,45000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
4811,786791,1719774,159958,-12,43015.185,157500,0.0,0.0,0.0,0.0,7875.0,13500.0,13500.0,40017.015,43015.185,43015.185,0.0,0,0.0,0.0,44.0,Active,0,0
4812,786880,2556923,347393,-12,0.0,0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
4813,786971,2199235,234469,-12,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,12.0,Completed,0,0
4814,787142,2305135,212691,-16,60481.44,67500,0.0,0.0,0.0,0.0,3375.0,3375.0,3375.0,58070.43,60481.44,60481.44,0.0,0,0.0,0.0,75.0,Active,0,0
4815,787210,1327769,318386,-12,0.0,0,0.0,0.0,0.0,0.0,0.0,132.795,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,64.0,Active,0,0
4816,787319,2495279,289321,-17,169090.605,450000,0.0,0.0,0.0,0.0,8983.935,9000.0,213.66,166726.665,169090.605,169090.605,0.0,0,0.0,0.0,12.0,Active,0,0
4817,787780,1437384,377779,-17,0.0,45000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
4818,788401,1061295,167947,-69,147330.855,135000,3825.0,3825.0,0.0,0.0,6750.0,6750.0,6750.0,134792.415,147330.855,147330.855,3.0,3,0.0,0.0,22.0,Active,0,0
4819,788416,1191589,232683,-59,0.0,0,,0.0,,,,,0.0,0.0,0.0,0.0,,0,,,,Active,0,0
4820,788625,1282185,424020,-66,140420.43,180000,0.0,0.0,0.0,0.0,9000.0,9000.0,9000.0,134491.14,140420.43,140420.43,0.0,0,0.0,0.0,22.0,Active,0,0
4821,788628,2270997,185864,-66,0.0,180000,,0.0,,,,,0.0,0.0,0.0,0.0,,0,,,,Active,0,0
4822,788674,2287950,331089,-59,182531.79,180000,9000.0,9000.0,0.0,0.0,9000.0,9000.0,9000.0,174654.54,182531.79,182531.79,1.0,1,0.0,0.0,13.0,Active,0,0
4823,788907,1494296,400784,-7,0.0,180000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
4824,789040,2461773,420258,-8,101444.625,112500,0.0,18144.0,0.0,18144.0,4237.425,4500.0,4500.0,97559.73,100807.83,100807.83,0.0,6,0.0,6.0,3.0,Active,0,0
4825,789652,2570184,319090,-92,66976.02,67500,6750.0,6750.0,0.0,0.0,4050.0,4500.0,4500.0,63112.095,66976.02,66976.02,2.0,2,0.0,0.0,19.0,Active,0,0
4826,789733,1635397,245255,-83,65105.685,67500,0.0,0.0,0.0,0.0,3375.0,4500.0,4500.0,62606.61,65105.685,65105.685,0.0,0,0.0,0.0,2.0,Active,0,0
4827,790101,2239437,359198,-92,154800.765,157500,0.0,0.0,0.0,0.0,7875.0,0.0,0.0,145424.43,154800.765,154800.765,0.0,0,0.0,0.0,4.0,Active,1,1
4828,790447,1599566,432788,-20,0.0,45000,0.0,0.0,0.0,0.0,0.0,20.475,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,42.0,Active,0,0
4829,790639,2199235,234469,-14,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,12.0,Completed,0,0
4830,790903,1281776,387494,-81,199.755,90000,0.0,0.0,0.0,0.0,4500.0,16650.0,16650.0,0.0,0.0,0.0,0.0,0,0.0,0.0,12.0,Active,0,0
4831,791073,1643727,355991,-81,0.0,67500,0.0,0.0,0.0,0.0,0.0,138.69,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,9.0,Active,0,0
4832,791502,2144339,453145,-16,0.0,450000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
4833,791542,1292610,146641,-9,0.0,225000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,46.0,Completed,0,0
4834,791818,1924230,392871,-7,47418.03,90000,0.0,0.0,0.0,0.0,2447.82,2700.0,2700.0,45000.0,46972.53,46972.53,0.0,0,0.0,0.0,1.0,Active,0,0
4835,792140,2635867,166286,-16,0.0,0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
4836,792506,2199235,234469,-56,0.0,0,0.0,0.0,0.0,0.0,0.0,253.755,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,12.0,Active,0,0
4837,792585,1106360,246304,-63,187116.93,180000,6750.0,6750.0,0.0,0.0,9000.0,9000.0,9000.0,175163.49,187116.93,187116.93,2.0,2,0.0,0.0,19.0,Active,0,0
4838,792834,2075416,350681,-56,0.0,0,0.0,0.0,0.0,0.0,0.0,211.995,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,24.0,Active,0,0
4839,792867,1211220,138084,-63,124253.145,180000,0.0,0.0,0.0,0.0,9000.0,0.0,0.0,115065.855,124253.145,124253.145,0.0,0,0.0,0.0,19.0,Active,1,1
4840,792998,1611098,220416,-62,120420.9,112500,13500.0,13500.0,0.0,0.0,5625.0,5625.0,5625.0,111598.245,120420.9,120420.9,4.0,4,0.0,0.0,29.0,Active,0,0
4841,793076,1444468,424702,-60,242.055,135000,0.0,0.0,0.0,0.0,67.5,0.0,0.0,0.0,242.055,242.055,0.0,0,0.0,0.0,33.0,Active,60,0
4842,793194,2657024,261869,-8,0.0,0,0.0,0.0,0.0,0.0,0.0,2099.25,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,5.0,Active,0,0
4843,793239,2586002,368174,-8,0.0,0,0.0,0.0,0.0,0.0,0.0,1967.04,1967.04,0.0,0.0,0.0,0.0,0,0.0,0.0,15.0,Active,0,0
4844,793269,1678924,449196,-18,0.0,0,,0.0,,,0.0,135.0,135.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
4845,793292,1697262,315430,-17,0.0,0,0.0,0.0,0.0,0.0,0.0,150.525,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,58.0,Active,0,0
4846,793364,1789702,341132,-18,0.0,0,0.0,0.0,0.0,0.0,0.0,0.045,0.045,0.0,0.0,0.0,0.0,0,0.0,0.0,6.0,Active,0,0
4847,793633,2242716,263031,-17,0.0,0,0.0,0.0,0.0,0.0,0.0,104.265,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,28.0,Active,0,0
4848,793635,1035156,312825,-17,0.0,45000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
4849,794024,2570184,319090,-90,68368.185,67500,4500.0,4500.0,0.0,0.0,4050.0,4500.0,4500.0,65097.99,68368.185,68368.185,1.0,1,0.0,0.0,21.0,Active,0,0
4850,794030,1380864,253950,-90,18108.81,67500,0.0,0.0,0.0,0.0,3375.0,45000.0,45000.0,16585.74,18108.81,18108.81,0.0,0,0.0,0.0,6.0,Active,0,0
4851,794081,1641251,193479,-90,114117.705,135000,0.0,0.0,0.0,0.0,5625.0,5625.0,5625.0,109838.7,114117.705,114117.705,0.0,0,0.0,0.0,1.0,Active,0,0
4852,794120,1749848,422011,-90,183460.905,180000,2250.0,2250.0,0.0,0.0,10800.0,10800.0,10800.0,175614.03,183460.905,183460.905,1.0,1,0.0,0.0,23.0,Active,0,0
4853,794490,1391007,125387,-43,0.0,180000,0.0,0.0,0.0,0.0,0.0,377.145,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,27.0,Active,0,0
4854,795045,1903431,223935,-33,170852.94,180000,0.0,0.0,0.0,0.0,9000.0,9000.0,9000.0,165468.915,170852.94,170852.94,0.0,0,0.0,0.0,64.0,Active,0,0
4855,795535,1088166,101649,-42,0.0,0,0.0,0.0,0.0,0.0,0.0,437.67,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,7.0,Active,0,0
4856,795862,1839376,139087,-33,0.0,202500,,0.0,,,,,0.0,0.0,0.0,0.0,,0,,,,Active,0,0
4857,795894,1205714,454600,-33,236432.07,225000,21150.0,22859.55,0.0,1709.55,11250.0,11250.0,11250.0,224506.8,236432.07,236432.07,2.0,3,0.0,1.0,62.0,Active,0,0
4858,796335,2605598,183645,-80,51655.095,67500,0.0,0.0,0.0,0.0,3375.0,4500.0,4500.0,49820.715,51655.095,51655.095,0.0,0,0.0,0.0,13.0,Active,0,0
4859,796374,1470248,190316,-84,22881.51,90000,0.0,0.0,0.0,0.0,5400.0,5400.0,5400.0,21941.775,22881.51,22881.51,0.0,0,0.0,0.0,23.0,Active,0,0
4860,796670,2155912,405954,-90,188788.545,180000,71550.0,71550.0,0.0,0.0,9000.0,9000.0,9000.0,179857.89,188788.545,188788.545,5.0,5,0.0,0.0,4.0,Active,0,0
4861,796766,1956115,364955,-7,0.0,0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Completed,0,0
4862,796804,2023929,403928,-7,140109.3,135000,0.0,2997.225,0.0,2997.225,6594.57,246.735,246.735,134744.31,139663.8,139663.8,0.0,4,0.0,4.0,9.0,Active,0,0
4863,797125,1470248,190316,-76,0.0,90000,0.0,0.0,0.0,0.0,0.0,5454.765,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,29.0,Active,0,0
4864,797437,2495279,289321,-14,155917.53,450000,0.0,0.0,0.0,0.0,8356.05,9000.0,857.385,153852.075,155917.53,155917.53,0.0,0,0.0,0.0,15.0,Active,0,0
4865,797447,1290401,337512,-13,0.0,157500,0.0,0.0,0.0,0.0,0.0,556.92,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,91.0,Active,0,0
4866,797799,2425094,289989,-14,0.0,45000,0.0,228.465,0.0,0.0,0.0,228.465,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,16.0,Active,0,0
4867,797992,1100222,196486,-24,0.0,0,0.0,0.0,0.0,0.0,0.0,486.27,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,23.0,Active,0,0
4868,798094,2235312,232134,-15,186820.695,360000,0.0,0.0,0.0,0.0,22218.3,45000.0,24340.905,184090.995,188578.755,188578.755,0.0,0,0.0,0.0,44.0,Active,0,0
4869,798184,2234059,314602,-20,211977.945,270000,0.0,0.0,0.0,0.0,10815.435,13500.0,13500.0,202808.97,211977.945,211977.945,0.0,0,0.0,0.0,9.0,Active,0,0
4870,798226,1994282,187948,-18,0.0,90000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
4871,798539,1276226,368585,-17,0.0,112500,0.0,0.0,0.0,0.0,0.0,67.77,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,60.0,Active,0,0
4872,798699,1855530,217602,-24,0.0,63000,0.0,0.0,0.0,0.0,0.0,181.17,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,17.0,Active,0,0
4873,798822,2363985,110141,-6,0.0,45000,0.0,0.0,0.0,0.0,0.0,793.71,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,27.0,Active,0,0
4874,798930,2701979,365897,-4,0.0,27000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,5.0,Active,0,0
4875,798947,2605555,189207,-9,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,16.0,Active,0,0
4876,799104,2579950,230520,-9,0.0,135000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
4877,799136,1893795,330245,-9,0.0,180000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
4878,799273,1041625,151900,-9,0.0,0,0.0,0.0,0.0,0.0,0.855,9.405,9.405,0.0,0.0,0.0,0.0,0,0.0,0.0,16.0,Active,0,0
4879,799343,1947077,225532,-8,0.0,180000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
4880,799344,1084081,109021,-8,0.0,0,0.0,0.0,0.0,0.0,0.0,63.045,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,15.0,Active,0,0
4881,799439,1263217,169151,-3,0.0,135000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
4882,799619,1611098,220416,-67,57700.62,112500,0.0,0.0,0.0,0.0,5625.0,5625.0,5625.0,54616.275,57700.62,57700.62,0.0,0,0.0,0.0,24.0,Active,0,0
4883,799627,1643727,355991,-62,0.0,67500,0.0,0.0,0.0,0.0,0.0,138.69,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,10.0,Active,0,0
4884,799759,1307570,375015,-67,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,13.0,Active,0,0
4885,799796,1280194,369617,-58,202298.31,202500,0.0,0.0,0.0,0.0,10125.0,10125.0,10125.0,194273.055,202298.31,202298.31,0.0,0,0.0,0.0,30.0,Active,0,0
4886,799861,1417410,242266,-59,135183.42,135000,4500.0,4500.0,0.0,0.0,6750.0,9000.0,9000.0,128946.06,135183.42,135183.42,1.0,1,0.0,0.0,13.0,Active,0,0
4887,800206,1000860,365481,-65,105253.965,112500,0.0,0.0,0.0,0.0,5625.0,5625.0,5625.0,101079.18,105253.965,105253.965,0.0,0,0.0,0.0,29.0,Active,0,0
4888,800263,2671616,144451,-68,128730.51,135000,0.0,0.0,0.0,0.0,6750.0,6750.0,6750.0,123664.635,128730.51,128730.51,0.0,0,0.0,0.0,32.0,Active,0,0
4889,800932,1285318,150624,-2,0.0,0,0.0,0.0,0.0,0.0,0.0,157.275,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,42.0,Active,0,0
4890,801198,1417189,303344,-4,47454.705,45000,31500.0,31500.0,0.0,0.0,2250.0,0.0,0.0,43705.125,45651.195,45651.195,2.0,2,0.0,0.0,1.0,Active,0,0
4891,801314,1969033,306128,-11,85057.47,135000,0.0,0.0,0.0,0.0,6750.0,11250.0,11250.0,81690.165,85282.47,85282.47,0.0,0,0.0,0.0,83.0,Active,0,0
4892,801335,1182358,295379,-2,0.0,0,0.0,0.0,0.0,0.0,0.0,94.995,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,67.0,Active,0,0
4893,801464,1044526,114850,-12,0.0,45000,0.0,0.0,0.0,0.0,0.0,4675.59,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,52.0,Active,0,0
4894,801799,1839981,279715,-71,70962.165,180000,0.0,0.0,0.0,0.0,9000.0,11250.0,11250.0,66655.125,70962.165,70962.165,0.0,0,0.0,0.0,19.0,Active,0,0
4895,801889,2673229,127448,-2,0.0,225000,0.0,14731.695,0.0,14731.695,2250.0,22882.185,22882.185,0.0,0.0,0.0,0.0,4,0.0,4.0,6.0,Active,0,0
4896,802096,1462646,301939,-2,0.0,45000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,20.0,Completed,0,0
4897,802142,1238505,337178,-2,0.0,0,0.0,0.0,0.0,0.0,0.0,411.93,411.93,0.0,0.0,0.0,0.0,0,0.0,0.0,17.0,Active,0,0
4898,802181,1062989,179583,-3,0.0,157500,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
4899,802193,2421787,188120,-3,212666.805,585000,0.0,0.0,0.0,0.0,10791.495,13500.0,13500.0,202329.45,211108.86,211108.86,0.0,0,0.0,0.0,15.0,Active,0,0
4900,802379,1893795,330245,-3,0.0,13500,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
4901,802461,2150114,228207,-2,0.0,112500,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
4902,802561,2458727,334241,-2,39944.385,45000,0.0,0.0,0.0,0.0,2250.0,2250.0,2250.0,37011.915,39213.9,39213.9,0.0,0,0.0,0.0,6.0,Active,0,0
4903,802643,2342387,282151,-3,49873.41,90000,0.0,5430.87,0.0,5430.87,2422.485,3150.0,530.37,49242.555,49873.41,49873.41,0.0,1,0.0,1.0,4.0,Active,0,0
4904,802652,2140785,366001,-3,159445.35,175500,0.0,17319.465,0.0,17319.465,9000.18,36450.0,27429.03,157210.335,159445.35,159445.35,0.0,19,0.0,19.0,7.0,Active,0,0
4905,802758,2674810,420263,-3,214672.23,405000,0.0,0.0,0.0,0.0,14760.225,45000.0,32176.35,211473.405,214672.23,214672.23,0.0,0,0.0,0.0,5.0,Active,0,0
4906,802771,2238448,394200,-3,40112.235,585000,0.0,0.0,0.0,0.0,2250.0,24750.0,21394.395,40112.235,40112.235,40112.235,0.0,0,0.0,0.0,6.0,Active,0,0
4907,802778,2760791,233651,-2,47852.595,45000,0.0,5429.88,0.0,5429.88,2250.0,2309.625,2309.625,44981.865,46873.62,46873.62,0.0,6,0.0,6.0,7.0,Active,0,0
4908,802823,2475922,433606,-47,265312.08,270000,0.0,0.0,0.0,0.0,13500.0,13500.0,13500.0,256763.25,265312.08,265312.08,0.0,0,0.0,0.0,55.0,Active,0,0
4909,802964,1625325,335736,-46,66245.4,67500,0.0,0.0,0.0,0.0,3375.0,3600.0,3600.0,63391.995,66245.4,66245.4,0.0,0,0.0,0.0,51.0,Active,0,0
4910,802974,2605598,183645,-37,0.0,67500,0.0,0.0,0.0,0.0,0.0,109.665,0.0,0.0,-177.165,-177.165,0.0,0,0.0,0.0,30.0,Active,0,0
4911,803239,2775455,424628,-37,0.0,225000,,0.0,,,,,0.0,0.0,0.0,0.0,,0,,,,Active,0,0
4912,803551,1430593,124734,-46,0.0,0,0.0,0.0,0.0,0.0,0.0,524.565,0.0,0.0,-524.565,-524.565,0.0,0,0.0,0.0,15.0,Active,0,0
4913,803720,2506227,437709,-35,101708.865,225000,9000.0,9000.0,0.0,0.0,3556.53,3600.0,3600.0,92960.37,99017.865,99017.865,2.0,2,0.0,0.0,4.0,Active,0,0
4914,803731,1619590,151481,-37,47983.095,45000,15300.0,15300.0,0.0,0.0,2250.0,6750.0,6750.0,40449.825,42794.775,42794.775,4.0,4,0.0,0.0,6.0,Active,0,0
4915,803775,2235312,232134,-28,236764.125,270000,0.0,0.0,0.0,0.0,18499.59,27000.0,944.19,233557.965,238894.2,238894.2,0.0,0,0.0,0.0,31.0,Active,0,0
4916,803825,1184798,326790,-28,77902.065,90000,76500.0,76500.0,0.0,0.0,0.0,306.72,306.72,76193.28,76556.565,76556.565,1.0,1,0.0,0.0,7.0,Active,0,0
4917,804484,2250456,147732,-54,185201.55,180000,0.0,0.0,0.0,0.0,10800.0,10800.0,10800.0,177811.695,185201.55,185201.55,0.0,0,0.0,0.0,49.0,Active,0,0
4918,804615,1940453,385975,-52,36479.88,45000,0.0,4598.1,0.0,4598.1,2250.0,4500.0,4500.0,34924.635,36479.88,36479.88,0.0,2,0.0,2.0,15.0,Active,0,0
4919,804617,2164489,140026,-62,69557.445,90000,0.0,0.0,0.0,0.0,4500.0,4500.0,4500.0,67080.195,69557.445,69557.445,0.0,0,0.0,0.0,39.0,Active,0,0
4920,804627,1281776,387494,-56,0.0,90000,0.0,0.0,0.0,0.0,0.0,299.07,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,14.0,Active,0,0
4921,804924,2662529,235061,-6,0.0,450000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
4922,804995,2076569,141612,-7,0.0,180000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
4923,805368,1191589,232683,-88,0.0,90000,,0.0,,,,,0.0,0.0,0.0,0.0,,0,,,,Active,0,0
4924,805766,1397994,220501,-7,0.0,135000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
4925,805809,1007923,228947,-7,0.0,180000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
4926,806218,1223221,126549,-3,0.0,135000,0.0,0.0,0.0,0.0,0.0,265.5,265.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Active,0,0
4927,806312,1396326,147925,-3,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,36.0,Completed,0,0
4928,806366,2023929,403928,-2,132117.345,135000,0.0,3175.65,0.0,3175.65,6893.325,7254.54,379.17,130306.995,132117.345,132117.345,0.0,3,0.0,3.0,14.0,Active,0,0
4929,806548,2605555,189207,-3,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,16.0,Active,0,0
4930,806562,1082924,205088,-2,232639.38,225000,27000.0,43721.775,0.0,16721.775,8117.325,13500.0,13500.0,221274.855,228400.47,228400.47,2.0,9,0.0,7.0,19.0,Active,0,0
4931,806581,2836431,265862,-2,162722.025,175500,0.0,0.0,0.0,0.0,8236.665,9000.0,9000.0,155733.705,161522.865,161522.865,0.0,0,0.0,0.0,5.0,Active,0,0
4932,806591,1096194,231429,-2,0.0,9000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
4933,806598,1255015,316854,-2,118557.36,360000,0.0,168021.54,0.0,168021.54,0.0,27192.78,24942.78,118557.36,118557.36,118557.36,0.0,10,0.0,10.0,0.0,Active,0,0
4934,806637,2738041,265216,-3,398409.075,450000,0.0,398411.73,0.0,398411.73,0.0,2.655,2.655,398409.075,398409.075,398409.075,0.0,4,0.0,4.0,29.0,Active,0,0
4935,806694,1891411,236965,-2,192195.72,202500,6750.0,9768.105,0.0,3018.105,9928.395,11250.0,11250.0,185836.275,190850.22,190850.22,1.0,6,0.0,5.0,38.0,Active,0,0
4936,806894,1289785,150845,-5,0.0,4500,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
4937,806981,1234215,105390,-5,0.0,135000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
4938,807012,1437384,377779,-5,0.0,45000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
4939,807089,2463716,433518,-5,0.0,45000,0.0,0.0,0.0,0.0,0.0,685.035,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,28.0,Active,0,0
4940,807195,1686000,242192,-1,9476.37,45000,0.0,0.0,0.0,0.0,2250.0,2700.0,450.0,9290.16,9476.37,9476.37,0.0,0,0.0,0.0,24.0,Active,0,0
4941,807206,2009647,296696,-4,477275.985,495000,22500.0,34455.285,0.0,11955.285,24268.86,24750.0,24750.0,463855.77,475705.485,475705.485,1.0,4,0.0,3.0,3.0,Active,0,0
4942,807334,1082105,307652,-2,227152.665,225000,0.0,0.0,0.0,0.0,11695.095,11700.0,11700.0,222202.26,227152.665,227152.665,0.0,0,0.0,0.0,9.0,Active,0,0
4943,807537,1356537,178058,-4,0.0,225000,0.0,0.0,0.0,0.0,2250.0,9961.695,9498.285,0.0,0.0,0.0,0.0,0,0.0,0.0,6.0,Active,0,0
